"","x"
"921",8
"922",19
"925",17
"926",17
"927",17
"928",17
"929",17
"930",17
"931",3
"932",3
"935",17
"936",17
"937",23
"938",7
"939",5
"940",5
"941",5
"942",5
"943",7
"944",9
"945",2
"946",3
"947",8
"948",8
"949",17
"950",23
"951",7
"952",4
"953",4
"954",5
"955",18
"956",4
"957",19
"958",4
"959",23
"960",23
"961",23
"962",23
"967",2
"974",1
"975",1
"978",5
"979",12
"985",1
"986",5
"987",1
"988",1
"989",1
"990",1
"991",1
"992",1
"993",1
"994",1
"995",1
"996",13
"997",14
"998",14
"999",13
"1002",16
"1003",16
"1004",13
"1005",2
"1006",3
"1007",2
"1008",13
"1009",6
"1010",12
"1011",13
"1012",13
"1013",13
"1014",13
"1015",8
"1016",8
"1018",6
"1020",6
"1021",5
"1023",6
"1024",5
"1025",5
"1026",5
"1029",9
"1030",9
"1031",22
"1032",1
"1033",1
"1034",31
"1035",21
"1036",29
"1037",3
"1038",29
"1039",43
"1040",6
"1041",43
"1042",43
"1043",43
"1044",43
"1045",43
"1046",43
"1047",43
"1048",13
"1049",14
"1050",14
"1051",14
"1052",14
"1053",14
"1054",14
"1055",5
"1056",5
"1057",14
"1060",9
"1061",1
"1062",1
"1063",9
"1064",24
"1065",7
"1066",4
"1067",4
"1068",4
"1069",4
"1070",6
"1071",1
"1072",7
"1073",2
"1074",14
"1075",13
"1076",4
"1077",24
"1078",24
"1079",24
"1080",24
"1081",25
"1082",25
"1083",25
"1084",25
"1085",23
"1086",23
"1091",26
"1094",26
"1095",18
"1096",9
"1097",8
"1098",8
"1099",8
"1100",8
"1101",9
"1102",10
"1103",1
"1104",7
"1105",7
"1106",26
"1107",18
"1108",18
"1109",25
"1110",25
"1111",2
"1112",24
"1113",5
"1114",18
"1115",18
"1116",18
"1117",18
"1118",18
"1119",18
"1120",18
"1121",18
"1122",5
"1123",5
"1124",5
"1125",5
"1126",5
"1127",5
"1128",5
"1129",22
"1130",9
"1131",10
"1132",10
"1133",10
"1134",10
"1135",9
"1136",22
"1137",11
"1138",10
"1139",10
"1140",5
"1141",5
"1142",9
"1143",9
"1144",9
"1145",7
"1146",23
"1149",23
"1150",9
"1151",2
"1152",2
"1153",10
"1154",5
"1155",5
"1156",39
"1157",23
"1158",26
"1159",26
"1160",4
"1161",26
"1162",26
"1163",24
"1164",23
"1165",4
"1166",37
"1167",2
"1168",37
"1169",46
"1170",8
"1171",10
"1172",10
"1173",10
"1174",10
"1175",8
"1176",9
"1177",2
"1178",9
"1179",9
"1180",37
"1181",1
"1182",46
"1183",13
"1184",5
"1185",24
"1186",29
"1187",39
"1188",23
"1189",6
"1190",46
"1191",46
"1192",46
"1193",46
"1194",46
"1195",46
"1196",12
"1199",12
"1200",46
"1201",46
"1202",39
"1203",39
"1204",39
"1205",20
"1206",20
"1207",39
"1208",14
"1209",1
"1210",11
"1211",11
"1212",11
"1213",12
"1214",12
"1215",16
"1216",16
"1217",10
"1218",1
"1219",1
"1220",10
"1221",5
"1222",13
"1223",10
"1224",10
"1225",10
"1226",22
"1227",20
"1228",20
"1229",15
"1230",32
"1231",2
"1232",2
"1233",32
"1234",42
"1236",14
"1237",5
"1238",42
"1239",42
"1240",42
"1241",42
"1242",42
"1243",19
"1244",31
"1245",31
"1246",31
"1247",23
"1248",23
"1249",26
"1250",3
"1251",3
"1252",26
"1253",36
"1254",3
"1255",6
"1256",3
"1257",26
"1258",2
"1259",2
"1260",1
"1261",36
"1262",36
"1263",36
"1264",36
"1265",36
"1266",36
"1267",17
"1268",23
"1269",23
"1270",23
"1271",23
"1272",18
"1273",28
"1274",25
"1275",1
"1278",18
"1279",4
"1280",25
"1281",25
"1282",25
"1283",25
"1284",25
"1285",25
"1286",25
"1287",11
"1288",12
"1289",12
"1290",12
"1291",12
"1292",14
"1295",14
"1296",13
"1297",2
"1298",2
"1299",2
"1300",3
"1301",13
"1302",13
"1303",13
"1304",13
"1305",44
"1306",44
"1307",44
"1308",33
"1309",1
"1310",61
"1311",61
"1312",61
"1313",58
"1314",6
"1315",4
"1316",27
"1317",29
"1318",44
"1319",44
"1320",44
"1321",44
"1322",27
"1323",61
"1324",61
"1325",44
"1326",44
"1327",44
"1328",10
"1329",44
"1330",8
"1331",44
"1332",44
"1333",11
"1336",2
"1337",2
"1338",2
"1339",2
"1340",2
"1341",2
"1342",16
"1343",13
"1344",13
"1345",13
"1346",13
"1347",1
"1348",1
"1349",18
"1350",17
"1351",17
"1352",8
"1354",8
"1355",8
"1356",8
"1357",8
"1358",8
"1359",8
"1360",8
"1361",8
"1362",24
"1363",9
"1364",28
"1365",28
"1366",28
"1367",23
"1368",4
"1369",4
"1370",28
"1371",28
"1372",28
"1373",28
"1374",21
"1375",21
"1376",11
"1377",11
"1380",11
"1381",28
"1382",10
"1383",10
"1384",10
"1385",10
"1386",10
"1387",7
"1389",8
"1390",11
"1391",11
"1392",3
"1393",3
"1396",28
"1397",12
"1398",4
"1399",21
"1400",23
"1401",9
"1402",28
"1403",28
"1404",28
"1405",28
"1406",28
"1407",28
"1408",28
"1409",28
"1410",28
"1411",6
"1412",17
"1413",7
"1414",7
"1415",10
"1416",10
"1418",10
"1419",6
"1420",28
"1421",28
"1422",12
"1423",12
"1424",12
"1425",12
"1426",12
"1427",12
"1428",12
"1429",12
"1430",12
"1431",12
"1432",7
"1433",7
"1434",7
"1435",8
"1436",17
"1438",17
"1439",6
"1440",12
"1441",17
"1442",3
"1443",5
"1444",5
"1445",3
"1446",41
"1447",41
"1448",41
"1449",41
"1450",41
"1451",41
"1452",41
"1453",14
"1454",41
"1455",41
"1456",41
"1457",11
"1458",11
"1459",11
"1460",11
"1463",9
"1465",9
"1466",9
"1467",9
"1468",9
"1469",9
"1470",9
"1471",9
"1472",3
"1473",41
"1474",56
"1475",21
"1476",19
"1477",19
"1478",19
"1479",19
"1480",19
"1481",3
"1482",3
"1483",19
"1484",21
"1485",21
"1486",8
"1487",8
"1488",8
"1489",8
"1490",8
"1491",8
"1492",1
"1493",7
"1494",7
"1495",21
"1496",19
"1497",20
"1498",20
"1499",20
"1500",8
"1501",8
"1502",20
"1503",20
"1504",22
"1505",20
"1506",21
"1507",21
"1508",28
"1509",28
"1510",28
"1511",20
"1512",33
"1513",33
"1514",70
"1515",4
"1516",11
"1517",70
"1519",21
"1520",12
"1521",70
"1522",70
"1523",70
"1524",70
"1525",70
"1526",70
"1527",13
"1528",13
"1529",13
"1530",13
"1531",13
"1532",14
"1535",1
"1536",1
"1537",14
"1538",14
"1539",12
"1541",12
"1542",4
"1543",12
"1544",12
"1545",12
"1546",12
"1547",56
"1548",29
"1549",33
"1550",33
"1551",33
"1552",33
"1553",29
"1564",38
"1565",38
"1566",36
"1567",10
"1568",12
"1569",12
"1570",12
"1571",9
"1572",4
"1573",3
"1574",8
"1575",8
"1576",38
"1577",36
"1578",17
"1579",6
"1580",27
"1581",29
"1582",7
"1583",36
"1584",36
"1585",36
"1586",36
"1587",36
"1588",36
"1589",36
"1590",36
"1591",36
"1592",36
"1593",36
"1594",36
"1595",5
"1596",5
"1597",5
"1598",28
"1599",11
"1600",9
"1601",9
"1602",9
"1603",9
"1604",15
"1605",12
"1606",5
"1607",2
"1608",2
"1609",2
"1610",2
"1611",5
"1612",12
"1613",9
"1614",1
"1615",12
"1616",1
"1617",1
"1618",1
"1619",17
"1620",15
"1621",15
"1622",15
"1623",15
"1624",15
"1625",15
"1626",15
"1634",10
"1635",1
"1636",2
"1637",1
"1638",10
"1639",9
"1640",17
"1641",4
"1642",10
"1643",10
"1644",10
"1645",10
"1646",10
"1647",10
"1648",10
"1649",18
"1650",2
"1651",4
"1652",4
"1656",5
"1657",1
"1658",1
"1659",1
"1660",1
"1661",1
"1662",14
"1663",38
"1664",18
"1665",17
"1666",17
"1667",17
"1668",17
"1669",18
"1670",18
"1673",18
"1674",10
"1675",2
"1676",1
"1677",1
"1678",18
"1679",10
"1680",4
"1681",10
"1682",10
"1683",10
"1684",10
"1685",10
"1686",10
"1687",10
"1688",10
"1689",79
"1690",79
"1691",151
"1692",14
"1693",13
"1694",13
"1695",13
"1696",13
"1697",13
"1698",2
"1699",13
"1700",14
"1701",2
"1702",13
"1703",2
"1704",4
"1705",14
"1706",14
"1707",14
"1708",14
"1709",151
"1710",20
"1712",26
"1713",26
"1714",26
"1715",26
"1716",19
"1717",3
"1718",39
"1719",1
"1720",1
"1723",39
"1724",9
"1725",3
"1726",19
"1727",4
"1728",20
"1729",8
"1730",39
"1731",39
"1732",39
"1733",39
"1734",19
"1735",24
"1736",24
"1737",24
"1738",24
"1739",18
"1740",16
"1741",16
"1742",12
"1743",3
"1744",19
"1745",3
"1746",19
"1747",5
"1748",16
"1749",16
"1750",16
"1751",16
"1752",16
"1753",16
"1754",16
"1755",16
"1756",35
"1759",6
"1760",6
"1761",6
"1762",6
"1763",6
"1764",11
"1766",4
"1767",15
"1768",15
"1769",31
"1770",31
"1771",11
"1772",16
"1773",16
"1774",16
"1775",16
"1776",11
"1777",12
"1778",3
"1779",4
"1780",13
"1781",13
"1782",31
"1783",8
"1786",8
"1787",8
"1788",8
"1789",8
"1790",8
"1791",7
"1792",7
"1793",7
"1794",8
"1798",27
"1799",27
"1800",27
"1801",27
"1802",5
"1803",5
"1814",51
"1815",51
"1816",6
"1817",6
"1818",23
"1819",14
"1821",14
"1822",4
"1823",4
"1824",25
"1825",25
"1827",3
"1828",5
"1829",9
"1830",2
"1831",2
"1832",2
"1833",2
"1840",3
"1841",2
"1842",2
"1843",3
"1844",13
"1845",13
"1846",12
"1849",12
"1850",1
"1852",12
"1853",4
"1854",11
"1855",10
"1856",8
"1857",8
"1858",8
"1859",8
"1860",10
"1861",10
"1862",42
"1863",91
"1864",91
"1865",91
"1866",32
"1867",32
"1868",32
"1869",32
"1870",2
"1871",2
"1872",91
"1873",91
"1874",91
"1875",31
"1876",33
"1877",33
"1878",33
"1879",33
"1880",27
"1881",54
"1882",3
"1883",54
"1884",56
"1885",9
"1886",12
"1887",12
"1888",12
"1889",6
"1890",54
"1891",56
"1892",4
"1893",31
"1894",56
"1895",56
"1896",56
"1897",56
"1898",56
"1899",56
"1900",56
"1901",56
"1902",13
"1903",13
"1904",20
"1905",20
"1906",20
"1907",14
"1908",1
"1909",1
"1910",1
"1911",8
"1912",8
"1913",81
"1914",81
"1915",38
"1916",94
"1917",94
"1919",1
"1921",1
"1922",2
"1931",1
"1936",2
"1942",86
"1943",12
"1944",59
"1945",59
"1946",6
"1947",6
"1948",9
"1949",9
"1950",9
"1951",9
"1952",10
"1953",1
"1954",10
"1956",11
"1957",11
"1958",11
"1959",6
"1960",6
"1961",11
"1962",11
"1963",12
"1968",7
"1971",7
"1972",11
"1973",7
"1974",7
"1975",7
"1976",7
"1977",10
"1978",6
"1979",21
"1980",20
"1981",20
"1982",20
"1983",20
"1984",20
"1988",24
"1989",24
"1990",1
"1991",24
"1992",12
"1993",2
"1994",2
"1995",2
"1996",2
"1997",24
"1998",24
"1999",12
"2007",21
"2008",3
"2009",12
"2010",12
"2011",12
"2012",12
"2013",12
"2014",12
"2015",12
"2016",12
"2017",1
"2018",1
"2019",4
"2021",4
"2022",4
"2023",4
"2024",4
"2025",4
"2026",4
"2027",4
"2028",4
"2031",2
"2032",2
"2034",2
"2035",2
"2036",15
"2038",2
"2039",2
"2040",2
"2041",2
"2042",1
"2043",1
"2044",1
"2045",92
"2046",92
"2047",92
"2048",92
"2049",92
"2050",92
"2051",92
"2053",3
"2054",1
"2058",15
"2066",55
"2067",5
"2068",5
"2074",16
"2076",1
"2077",1
"2078",17
"2079",17
"2080",17
"2081",17
"2082",18
"2089",17
"2090",17
"2091",24
"2092",7
"2093",8
"2094",8
"2095",8
"2096",7
"2097",8
"2098",8
"2099",8
"2100",17
"2101",24
"2102",16
"2103",5
"2104",24
"2105",24
"2106",24
"2107",24
"2108",2
"2110",5
"2111",2
"2112",2
"2113",2
"2114",2
"2115",9
"2116",12
"2117",12
"2118",12
"2119",9
"2120",3
"2121",3
"2122",3
"2123",3
"2124",3
"2125",3
"2126",8
"2127",1
"2128",1
"2129",8
"2130",8
"2131",8
"2132",8
"2133",8
"2134",9
"2135",2
"2136",2
"2137",4
"2138",43
"2139",5
"2140",5
"2141",32
"2142",32
"2143",15
"2144",22
"2145",22
"2146",22
"2147",18
"2148",7
"2149",7
"2150",18
"2151",18
"2152",10
"2153",10
"2154",18
"2155",18
"2156",60
"2157",60
"2158",60
"2159",2
"2160",2
"2161",2
"2162",2
"2165",4
"2166",4
"2167",5
"2168",5
"2169",5
"2170",1
"2171",1
"2172",2
"2173",2
"2175",12
"2176",7
"2177",2
"2178",2
"2179",2
"2180",2
"2181",7
"2182",1
"2183",1
"2184",1
"2185",3
"2186",4
"2187",4
"2188",4
"2189",3
"2190",3
"2191",2
"2192",2
"2193",2
"2194",4
"2195",4
"2196",4
"2197",4
"2198",7
"2199",7
"2200",7
"2201",7
"2202",4
"2203",4
"2204",4
"2206",4
"2209",4
"2213",8
"2214",11
"2215",12
"2216",5
"2217",5
"2218",5
"2219",5
"2220",5
"2223",8
"2224",6
"2225",6
"2226",6
"2227",6
"2228",14
"2229",2
"2230",2
"2231",10
"2232",15
"2235",15
"2237",4
"2238",4
"2239",12
"2240",12
"2241",11
"2242",11
"2243",11
"2244",9
"2245",9
"2246",9
"2247",9
"2248",11
"2249",3
"2250",4
"2251",12
"2252",8
"2253",9
"2254",9
"2255",9
"2256",9
"2257",8
"2258",18
"2259",11
"2261",10
"2262",10
"2263",22
"2264",20
"2265",20
"2266",20
"2267",20
"2268",22
"2269",22
"2272",3
"2273",3
"2274",3
"2275",3
"2278",4
"2279",4
"2281",4
"2283",21
"2284",21
"2285",11
"2286",2
"2287",2
"2288",2
"2289",21
"2290",11
"2291",22
"2292",11
"2293",11
"2294",11
"2295",11
"2296",11
"2297",11
"2298",11
"2299",11
"2300",11
"2301",11
"2302",11
"2303",18
"2307",14
"2308",14
"2309",14
"2310",14
"2311",16
"2316",2
"2317",2
"2320",2
"2322",2
"2326",22
"2327",22
"2328",22
"2329",12
"2330",5
"2331",3
"2332",3
"2333",3
"2334",5
"2335",5
"2336",22
"2337",12
"2338",7
"2339",4
"2340",17
"2341",1
"2342",4
"2343",12
"2344",12
"2345",12
"2346",12
"2347",19
"2348",19
"2349",19
"2350",9
"2351",9
"2352",9
"2353",9
"2359",4
"2360",4
"2361",19
"2362",3
"2363",5
"2364",6
"2367",6
"2368",4
"2369",5
"2370",4
"2371",4
"2374",19
"2375",39
"2376",7
"2377",8
"2378",8
"2379",6
"2380",6
"2381",6
"2382",6
"2383",6
"2384",6
"2385",6
"2386",6
"2387",30
"2388",4
"2389",4
"2390",19
"2391",1
"2392",5
"2393",20
"2394",24
"2395",24
"2396",24
"2397",24
"2398",20
"2399",18
"2400",18
"2401",52
"2402",8
"2403",52
"2404",3
"2405",52
"2406",52
"2407",52
"2408",52
"2409",26
"2410",2
"2411",27
"2412",27
"2413",27
"2414",27
"2415",24
"2416",24
"2417",24
"2418",29
"2419",29
"2420",18
"2421",8
"2422",7
"2423",7
"2424",7
"2425",7
"2426",7
"2427",7
"2428",18
"2429",2
"2430",2
"2431",1
"2432",1
"2433",3
"2434",2
"2435",2
"2436",26
"2437",26
"2438",5
"2439",18
"2440",18
"2441",18
"2442",18
"2443",18
"2444",18
"2445",18
"2446",18
"2447",18
"2448",18
"2449",18
"2450",18
"2451",21
"2455",26
"2456",26
"2457",26
"2458",26
"2459",24
"2460",24
"2461",7
"2462",24
"2469",28
"2470",28
"2471",39
"2472",8
"2473",6
"2474",6
"2475",6
"2476",6
"2477",8
"2478",9
"2479",2
"2480",3
"2481",9
"2482",9
"2483",28
"2484",39
"2485",7
"2486",3
"2487",3
"2488",3
"2489",10
"2490",3
"2491",15
"2493",39
"2494",39
"2495",39
"2496",39
"2497",39
"2498",20
"2499",26
"2500",26
"2501",26
"2502",26
"2503",21
"2504",22
"2505",22
"2506",26
"2507",26
"2508",5
"2509",26
"2510",26
"2511",26
"2512",26
"2513",26
"2514",26
"2515",26
"2516",2
"2518",2
"2519",2
"2520",9
"2521",9
"2522",9
"2523",9
"2524",13
"2525",3
"2526",6
"2527",13
"2528",9
"2529",9
"2530",9
"2531",9
"2532",6
"2533",6
"2534",6
"2535",3
"2536",16
"2537",1
"2538",1
"2539",16
"2542",7
"2543",9
"2544",9
"2545",3
"2547",17
"2549",18
"2550",18
"2551",18
"2552",18
"2553",16
"2554",3
"2555",15
"2556",15
"2557",15
"2558",15
"2559",9
"2560",10
"2561",10
"2562",10
"2563",10
"2564",9
"2565",8
"2566",9
"2567",9
"2568",15
"2569",15
"2570",21
"2571",2
"2572",4
"2573",15
"2574",3
"2575",17
"2576",5
"2577",15
"2578",15
"2579",15
"2580",15
"2581",34
"2584",13
"2585",6
"2586",1
"2587",6
"2588",13
"2591",18
"2592",18
"2593",18
"2596",4
"2597",4
"2598",18
"2599",35
"2600",4
"2601",9
"2602",9
"2603",9
"2604",9
"2609",4
"2611",3
"2613",3
"2614",3
"2615",3
"2616",35
"2617",35
"2618",35
"2619",4
"2620",3
"2621",2
"2622",1
"2623",1
"2624",7
"2625",7
"2626",7
"2627",7
"2628",2
"2629",2
"2632",4
"2633",4
"2636",1
"2637",1
"2640",2
"2641",2
"2642",2
"2649",2
"2650",2
"2652",2
"2654",2
"2655",1
"2656",2
"2657",2
"2658",14
"2659",4
"2660",14
"2661",2
"2662",2
"2663",1
"2664",5
"2665",5
"2666",5
"2667",5
"2669",3
"2670",3
"2671",3
"2672",6
"2673",3
"2674",2
"2675",2
"2676",3
"2677",9
"2679",3
"2680",7
"2681",7
"2682",7
"2683",7
"2684",7
"2685",7
"2686",1
"2687",1
"2688",7
"2689",7
"2690",7
"2691",7
"2692",7
"2695",16
"2697",16
"2698",7
"2699",6
"2700",7
"2701",15
"2702",20
"2703",20
"2704",20
"2705",20
"2706",21
"2707",47
"2708",47
"2709",3
"2710",3
"2711",47
"2712",37
"2713",3
"2714",47
"2715",47
"2716",2
"2717",2
"2721",17
"2722",6
"2723",53
"2724",53
"2725",53
"2726",53
"2727",53
"2728",53
"2729",53
"2730",53
"2731",53
"2732",53
"2733",53
"2734",53
"2735",7
"2736",13
"2737",13
"2738",8
"2739",22
"2740",3
"2741",3
"2742",22
"2743",26
"2744",7
"2745",7
"2746",3
"2747",4
"2748",26
"2749",26
"2750",26
"2751",26
"2752",18
"2753",23
"2754",23
"2755",23
"2756",23
"2757",20
"2758",32
"2759",3
"2760",32
"2761",48
"2762",48
"2763",16
"2764",7
"2765",48
"2766",48
"2767",48
"2768",48
"2769",21
"2770",21
"2771",24
"2772",3
"2773",28
"2774",28
"2775",15
"2777",15
"2778",15
"2779",15
"2780",15
"2781",15
"2782",15
"2783",15
"2784",15
"2785",15
"2786",15
"2787",15
"2788",15
"2789",15
"2790",25
"2791",21
"2792",20
"2793",20
"2794",20
"2795",20
"2796",21
"2797",4
"2800",25
"2801",25
"2802",22
"2803",5
"2804",2
"2805",2
"2806",2
"2808",4
"2809",22
"2810",11
"2811",6
"2812",6
"2813",6
"2814",8
"2815",8
"2816",8
"2817",10
"2820",4
"2821",4
"2822",4
"2823",4
"2824",4
"2825",4
"2826",4
"2827",6
"2828",4
"2829",4
"2830",1
"2831",4
"2832",1
"2833",21
"2834",1
"2836",1
"2837",2
"2838",3
"2839",21
"2840",4
"2841",22
"2842",22
"2843",22
"2844",22
"2845",22
"2846",22
"2847",22
"2848",22
"2849",8
"2850",8
"2851",8
"2852",2
"2853",8
"2854",4
"2855",4
"2856",4
"2857",9
"2859",9
"2860",8
"2861",22
"2862",5
"2863",5
"2864",26
"2865",26
"2866",26
"2867",21
"2868",21
"2869",30
"2870",30
"2871",30
"2872",35
"2873",5
"2874",6
"2875",6
"2876",30
"2877",30
"2878",4
"2879",4
"2880",3
"2881",3
"2882",35
"2883",2
"2886",21
