"","x"
"1160",1
"1161",20
"1162",20
"1163",20
"1164",18
"1165",1
"1166",5
"1168",5
"1169",25
"1170",8
"1171",9
"1172",9
"1173",9
"1174",9
"1175",8
"1176",8
"1177",1
"1178",9
"1179",9
"1180",5
"1181",1
"1182",25
"1183",2
"1184",4
"1185",19
"1186",20
"1187",25
"1188",18
"1189",2
"1190",25
"1191",25
"1192",25
"1193",25
"1194",25
"1195",25
"1196",1
"1199",1
"1200",25
"1201",25
"1202",25
"1203",25
"1204",25
"1205",10
"1206",10
"1207",25
"1208",11
"1209",0
"1210",9
"1211",9
"1212",9
"1213",10
"1214",10
"1215",2
"1216",2
"1217",7
"1220",7
"1221",0
"1222",11
"1223",7
"1224",7
"1225",7
"1226",15
"1227",18
"1228",18
"1229",15
"1230",17
"1231",2
"1232",2
"1233",17
"1234",29
"1236",12
"1237",0
"1238",29
"1239",29
"1240",29
"1241",29
"1242",29
"1243",14
"1244",24
"1245",24
"1246",24
"1247",15
"1248",15
"1249",6
"1250",3
"1251",3
"1252",6
"1253",20
"1254",1
"1255",2
"1256",1
"1257",6
"1258",0
"1259",0
"1260",0
"1261",20
"1262",20
"1263",20
"1264",20
"1265",20
"1266",20
"1267",16
"1268",21
"1269",21
"1270",21
"1271",21
"1272",17
"1273",8
"1274",16
"1275",0
"1278",16
"1279",0
"1280",16
"1281",16
"1282",16
"1283",16
"1284",16
"1285",16
"1286",16
"1287",9
"1288",7
"1289",7
"1290",7
"1291",9
"1292",0
"1295",0
"1296",5
"1300",0
"1301",5
"1302",5
"1303",5
"1304",5
"1305",32
"1306",32
"1307",32
"1308",23
"1310",23
"1311",23
"1312",23
"1313",43
"1314",1
"1315",3
"1316",19
"1317",21
"1318",32
"1319",32
"1320",32
"1321",32
"1322",19
"1323",23
"1324",23
"1325",16
"1326",16
"1327",16
"1328",2
"1329",16
"1330",1
"1331",16
"1332",16
"1333",0
"1336",0
"1337",0
"1338",0
"1339",0
"1340",0
"1341",0
"1342",14
"1343",11
"1344",11
"1345",11
"1346",11
"1347",0
"1348",0
"1349",14
"1350",0
"1351",0
"1352",6
"1354",6
"1355",6
"1356",6
"1357",6
"1358",6
"1359",6
"1360",6
"1361",6
"1362",16
"1363",2
"1364",16
"1365",16
"1366",16
"1367",19
"1368",0
"1369",0
"1370",19
"1371",19
"1372",19
"1373",19
"1374",20
"1375",20
"1376",5
"1377",5
"1380",5
"1381",18
"1390",5
"1391",5
"1392",1
"1393",1
"1396",18
"1397",2
"1398",3
"1399",19
"1400",19
"1401",4
"1402",18
"1403",18
"1404",18
"1405",18
"1406",18
"1407",18
"1408",18
"1409",18
"1410",16
"1411",2
"1412",3
"1413",2
"1414",2
"1415",3
"1416",1
"1418",1
"1419",3
"1420",16
"1421",16
"1422",0
"1423",0
"1424",0
"1425",0
"1426",0
"1427",0
"1428",2
"1429",2
"1430",0
"1431",0
"1432",2
"1433",2
"1434",2
"1435",4
"1436",2
"1438",2
"1439",4
"1440",0
"1441",3
"1442",2
"1443",2
"1444",0
"1445",2
"1446",10
"1447",10
