idx,degree
8359,2
8360,1
8363,1
8364,1
8366,1
8372,1
8373,1
8374,1
8378,1
8381,2
8382,1
8393,1
8399,1
8401,1
8421,1
8422,1
8423,1
8427,2
8438,1
8439,1
8440,1
8442,1
8469,1
8470,1
8473,1
8480,1
8481,9
8492,3
8503,1
8504,1
8508,2
8526,1
8527,4
8529,2
8535,4
8538,3
8539,4
8596,1
8598,1
8600,1
8603,1
8607,2
8632,1
8633,1
8640,1
8665,1
8674,2
8675,2
8683,1
8686,1
8702,4
8723,1
8727,2
8730,3
8734,2
8735,1
8736,1
8737,1
8741,1
8745,1
8750,1
8753,1
8757,1
8759,2
8764,1
8771,2
8772,3
8774,1
8778,2
8791,1
8796,2
8797,1
8801,1
8803,2
8808,1
8809,1
8815,1
8816,1
8827,1
8829,2
8831,1
8833,2
8836,2
8837,1
8839,2
8844,2
8845,3
8848,1
8849,1
8867,1
8874,1
8880,3
8892,4
8894,5
8895,1
8896,4
8897,3
8899,4
8906,1
8908,1
8916,1
8921,1
8924,1
8925,1
8930,1
8931,1
8932,1
8934,1
8935,1
8953,1
8955,1
8956,1
8962,1
8968,1
8978,1
8979,1
8983,2
8985,2
8989,2
8990,1
8991,1
8992,5
8997,1
9007,1
9013,1
9017,1
9018,2
9033,1
9041,4
9042,3
9044,4
9046,3
9048,1
9063,2
9074,1
9082,2
9086,2
9090,1
9099,1
9101,1
9116,2
9117,1
9123,1
9124,2
9126,2
9128,1
9131,2
9133,3
9135,1
9152,1
9155,1
9165,1
9167,1
9169,1
9170,1
9179,6
9186,4
9187,2
9221,1
9227,1
9230,8
9236,1
9252,8
9255,7
9262,1
9264,1
9265,1
9266,7
9267,5
9268,1
9271,5
9272,1
9276,3
9277,4
9280,1
9284,4
9290,3
9291,5
9297,1
9298,1
9300,4
9302,4
9303,1
9304,2
9305,5
9309,4
9310,2
9311,2
9314,1
9317,1
9318,4
9320,3
9321,6
9324,2
9325,8
9326,4
9327,1
9328,6
9329,1
9330,7
9331,3
9332,3
9334,1
9335,2
9337,1
9345,6
9346,1
9349,2
9355,6
9356,2
9357,2
9358,2
9359,2
9360,1
9364,2
9367,5
9368,6
9369,2
9370,5
9372,1
9376,2
9378,1
9380,1
9382,5
9388,2
9395,3
9397,3
9398,1
9400,5
9401,1
9407,1
9408,1
9410,1
9413,4
9414,1
9417,1
9425,1
9426,1
9430,3
9431,4
9435,15
9439,9
9445,1
9447,1
9449,2
9452,9
9453,1
9454,4
9455,5
9456,3
9457,3
9458,4
9460,1
9461,2
9462,6
9463,2
9464,3
9465,1
9468,4
9469,1
9470,7
9475,10
9477,8
9480,10
9482,3
9483,2
9487,5
9488,1
9490,10
9491,1
9498,2
9500,1
9501,9
9502,3
9503,1
9507,9
9508,1
9509,2
9510,4
9512,8
9513,12
9517,1
9518,8
9519,2
9520,2
9522,5
9524,6
9525,1
9527,10
9528,12
9529,7
9530,2
9531,4
9532,3
9533,1
9535,4
9536,5
9537,6
9539,6
9540,4
9541,3
9542,4
9544,8
9545,4
9546,13
9549,8
9550,2
9551,1
9555,3
9556,1
9557,2
9558,1
9560,4
9562,2
9567,10
9568,3
9569,1
9571,2
9578,14
9579,11
9585,6
9588,8
9594,3
9595,13
9596,6
9597,3
9598,3
9600,4
9601,5
9603,10
9604,2
9608,13
9609,10
9610,8
9611,4
9613,10
9614,11
9618,10
9621,1
9624,1
9625,2
9629,5
9630,1
9632,3
9633,1
9644,1
9646,1
9648,2
9649,2
9654,12
9658,1
9659,1
9660,4
9664,3
9665,4
9666,1
9667,4
9671,4
9677,1
9679,10
9680,15
9682,2
9683,2
9685,10
9687,1
9688,11
9690,1
9692,10
9693,10
9694,4
9695,1
9699,6
9702,5
9705,10
9706,1
9709,1
9710,1
9714,10
9717,10
9718,6
9720,1
9721,3
9722,6
9725,15
9726,11
9727,1
9730,4
9731,11
9732,3
9734,19
9735,14
9736,11
9737,2
9738,14
9742,15
9743,14
9745,14
9746,14
9747,15
9750,3
9751,3
9752,1
9754,15
9755,14
9756,3
9757,4
9758,15
9759,1
9760,2
9766,8
9767,5
9768,9
9769,3
9770,15
9773,4
9776,8
9778,2
9783,2
9784,1
9789,4
9790,1
9804,2
9806,7
9811,5
9818,2
9819,6
9820,1
9821,15
9823,1
9825,5
9831,10
9832,4
9833,4
9835,6
9836,11
9838,1
9841,5
9845,13
9848,8
9849,4
9850,4
9851,3
9853,7
9858,8
9864,13
9867,1
9871,1
9872,1
9874,1
9885,11
9886,1
9887,1
9890,1
9891,1
9892,10
9894,7
9895,2
9896,15
9897,17
9898,3
9899,14
9901,11
9905,4
9907,5
9910,13
9911,3
9912,6
9916,4
9920,10
9923,1
9927,6
9928,2
9929,9
9931,1
9933,1
9934,11
9943,4
9945,1
9946,1
9948,1
9949,12
9951,2
9953,1
9954,1
9955,2
9956,4
9957,1
9959,8
9960,1
9962,1
9966,1
9967,3
9968,1
9970,2
9973,8
9974,2
9975,1
9979,10
9980,6
9985,2
9989,4
9990,3
9991,10
9992,4
9994,9
9995,2
9997,1
9998,14
10000,2
10008,10
10011,1
10013,1
10020,3
10021,5
10022,3
10028,8
10034,4
10037,1
10043,1
10045,15
10046,11
10047,10
10048,10
10049,11
10050,10
10051,10
10056,6
10057,2
10058,1
10059,11
10068,8
10070,4
10075,1
10076,1
10078,7
10080,3
10081,2
10082,1
10083,5
10086,10
10095,2
10096,1
10097,5
10099,5
10107,1
10109,8
10110,9
10111,1
10112,8
10113,9
10114,2
10115,8
10116,5
10119,3
10120,12
10122,3
10123,1
10124,8
10126,6
10127,3
10128,5
10132,3
10134,3
10135,3
10137,3
10138,1
10140,6
10143,11
10146,2
10147,2
10149,8
10150,1
10155,1
10161,7
10162,1
10164,1
10167,6
10168,6
10172,6
10175,1
10184,1
10189,6
10190,1
10192,2
10193,1
10195,2
10197,6
10198,2
10200,2
10201,2
10208,2
10210,1
10211,10
10212,1
10213,8
10214,13
10219,1
10220,11
10235,11
10236,3
10239,3
10240,5
10242,10
10254,1
10264,1
10266,2
10275,1
10276,1
10288,11
10289,3
10290,9
10291,10
10296,10
10300,2
10304,9
10335,4
10340,1
10346,1
10348,1
10353,1
10354,1
10355,11
10357,2
10361,1
10376,1
10378,3
10379,3
10380,1
10381,1
10383,2
10393,1
10395,1
10402,5
10403,5
10404,1
10405,6
10406,1
10407,1
10410,5
10415,3
10416,2
10417,3
10429,4
10431,1
10432,7
10433,1
10434,13
10438,2
10440,8
10442,5
10443,1
10444,8
10445,1
10446,3
10451,1
10453,3
10458,1
10459,13
10461,5
10463,1
10464,3
10467,9
10468,2
10474,2
10476,4
10479,1
10482,2
10483,1
10484,8
10485,9
10486,3
10489,11
10490,2
10491,2
10495,2
10496,2
10504,7
10505,2
10507,2
10511,10
10518,4
10519,2
10523,1
10532,9
10534,7
10536,9
10544,7
10547,1
10548,1
10549,2
10550,2
10551,2
10554,1
10555,1
10558,3
10570,7
10573,11
10576,1
10577,1
10579,17
10580,1
10581,1
10582,1
10586,10
10589,2
10590,1
10591,14
10592,6
10593,4
10595,2
10596,1
10597,6
10600,6
10603,6
10605,1
10606,1
10610,7
10617,2
10619,1
10623,1
10624,1
10626,1
10627,1
10634,1
10639,1
10640,2
10642,6
10652,3
10653,2
10658,4
10659,1
10661,1
10666,4
10670,2
10678,7
10682,4
10695,1
10701,6
10707,4
10712,1
10713,8
10715,4
10716,4
10724,2
10725,2
10728,4
10732,1
10733,4
10741,7
10745,2
10760,1
10764,3
10777,3
10778,3
10782,2
10783,7
10794,11
10795,4
10796,6
10797,5
10801,4
10802,7
10809,7
10810,9
10811,2
10818,8
10819,8
10820,2
10821,2
10823,8
10850,7
10857,4
10859,4
10860,10
10862,5
10879,2
10881,2
10885,5
10889,1
10892,1
10896,7
10897,1
10898,3
10930,2
10953,11
10954,3
10957,1
10959,1
10961,6
10964,3
10970,4
10976,4
10977,10
10978,3
10979,2
10981,2
10983,8
10984,11
10985,5
10986,3
10988,1
10989,1
10992,7
10993,4
10994,9
10995,1
10996,1
10998,1
11008,1
11009,1
11013,1
11015,1
11017,3
11022,1
11023,1
11025,6
11027,6
11029,2
11031,11
11035,1
11037,1
11038,6
11043,7
11044,1
11045,5
11053,1
11056,1
11062,1
11063,1
11064,4
11072,1
11073,1
11074,3
11075,1
11105,1
11106,1
11108,1
11110,2
11113,13
11114,6
11115,2
11116,5
11117,9
11120,5
11121,5
11122,5
11123,7
11125,2
11127,1
11132,1
11133,1
11134,2
11142,2
11146,4
11150,1
11152,1
11153,2
11155,2
11156,2
11161,9
11162,1
11163,3
11165,1
11166,1
11167,1
11168,1
11176,1
11178,2
11179,1
11180,3
11181,2
11182,15
11183,1
11184,1
11185,3
11186,2
11189,5
11196,3
11199,2
11200,2
11201,1
11202,2
11203,1
11208,3
11210,2
11211,1
11212,2
11215,7
11216,2
11217,3
11218,10
11219,11
11222,11
11224,10
11225,4
11230,10
11232,4
11235,10
11236,3
11242,3
11243,1
11244,3
11247,10
11248,1
11249,1
11252,1
11262,11
11264,4
11267,4
11269,4
11270,1
11276,3
11277,3
11278,3
11281,6
11287,9
11292,5
11301,12
11303,6
11304,1
11305,1
11306,3
11307,2
11314,3
11315,1
11317,1
11321,12
11322,4
11323,2
11326,3
11327,15
11331,4
11335,11
11339,2
11340,2
11341,1
11345,2
11346,7
11350,11
11351,5
11354,2
11356,5
11358,1
11359,4
11361,1
11362,1
11363,1
11365,4
11368,5
11370,4
11381,3
11384,1
11387,1
11391,2
11396,2
11398,1
11400,1
11411,1
11412,1
11416,1
11417,2
11418,2
11421,2
11425,4
11428,1
11430,1
11431,3
11432,10
11436,6
11437,6
11440,6
11441,6
11443,3
11444,1
11446,1
11452,3
11462,3
11465,3
11466,3
11480,2
11500,1
11501,1
11503,1
11505,4
11506,2
11508,6
11509,1
11511,2
11523,1
11530,1
11534,7
11537,1
11539,7
11541,2
11542,7
11543,1
11546,7
11547,4
11549,6
11550,9
11551,5
11553,5
11556,7
11561,10
11566,6
11567,1
11571,5
11573,1
11574,1
11575,1
11576,1
11578,9
11579,4
11580,5
11581,4
11583,1
11584,1
11592,3
11598,1
11599,1
11601,8
11602,4
11603,3
11604,7
11608,1
11610,1
11612,1
11616,1
11620,1
11632,5
11634,2
11654,2
11656,6
11658,6
11659,10
11661,5
11662,2
11665,1
11666,3
11667,3
11674,9
11679,1
11685,4
11686,7
11687,1
11690,1
11700,1
11703,2
11712,7
11717,2
11718,3
11720,6
11722,3
11726,7
11727,5
11734,5
11738,5
11752,1
11756,7
11762,2
11764,2
11765,2
11768,9
11769,9
11771,12
11773,3
11774,11
11777,9
11778,9
11785,1
11786,3
11789,4
11810,3
11839,1
11840,1
11852,1
11853,3
11865,2
11866,1
11867,1
11868,11
11871,1
11873,1
11874,3
11875,8
11877,1
11878,1
11880,3
11884,2
11885,1
11890,1
11891,1
11894,4
11895,1
11896,1
11897,1
11898,9
11899,1
11902,3
11904,1
11918,1
11924,2
11926,1
11927,1
11941,1
11942,1
11943,1
11946,10
11947,3
11948,1
11961,1
11962,1
11964,1
11965,1
11968,1
11975,2
11976,2
11978,2
11986,1
11989,3
11994,1
11998,1
11999,1
12000,2
12011,1
12019,2
12031,1
12032,1
12048,1
12062,2
12064,1
12089,1
12091,1
12092,1
12093,3
12106,1
12107,1
12108,1
12111,1
12112,1
12117,1
12119,2
12120,1
12125,1
12126,2
12132,1
12145,2
12146,1
12147,1
12156,2
12158,3
12161,4
12164,3
12165,1
12167,3
12178,1
12181,1
12183,1
12187,1
12188,2
12189,2
12192,3
12195,1
12197,1
12198,1
12200,1
12201,1
12202,1
12203,2
12206,1
12208,1
12212,1
12217,2
12218,2
12221,9
12234,16
12235,12
12237,12
12239,5
12244,1
12245,1
12246,11
12248,4
12249,1
12251,6
12252,11
12254,4
12256,4
12259,2
12261,9
12266,9
12267,9
12268,10
12270,3
12271,6
12275,10
12276,2
12281,1
12295,3
12298,3
12299,2
12302,2
12303,3
12304,10
12305,2
12306,5
12309,5
12312,2
12318,1
12319,1
12322,12
12331,1
12334,3
12337,5
12339,9
12341,1
12342,1
12344,2
12348,1
12349,7
12354,2
12357,1
12358,4
12359,3
12360,9
12361,4
12363,1
12366,4
12368,1
12376,13
12377,9
12382,1
12383,1
12384,1
12400,1
12401,1
12414,3
12415,6
12417,9
12418,2
12420,1
12422,1
12423,1
12428,2
12431,1
12432,1
12434,2
12435,9
12436,3
12437,1
12438,1
12439,4
12440,5
12444,2
12445,1
12448,1
12452,5
12456,2
12457,2
12458,9
12461,2
12463,3
12465,8
12469,2
12471,1
12474,1
12475,1
12483,3
12484,1
12487,3
12489,3
12490,13
12492,2
12494,3
12495,5
12500,2
12503,2
12505,1
12508,8
12510,5
12513,2
12516,1
12518,5
12519,2
12523,1
12524,4
12525,15
12526,9
12527,11
12528,4
12529,2
12530,1
12534,9
12545,1
12547,1
12548,1
12550,1
12551,1
12562,1
12563,6
12564,1
12565,7
12567,1
12569,3
12570,9
12573,8
12574,4
12575,16
12578,10
12579,11
12582,9
12584,9
12586,11
12587,3
12588,9
12590,6
12592,9
12594,11
12595,3
12600,5
12607,3
12620,12
12621,10
12623,10
12624,9
12627,5
12633,1
12636,1
12638,5
12641,8
12642,2
12645,2
12647,4
12648,1
12649,1
12666,2
12667,5
12668,1
12670,3
12674,2
12676,6
12680,1
12681,1
12689,2
12691,2
12692,6
12693,2
12694,1
12697,11
12699,1
12700,1
12709,6
12718,1
12728,1
12729,1
12737,5
12744,1
12752,3
12753,1
12754,6
12770,1
12772,1
12787,3
12790,1
12805,6
12811,1
12813,1
12819,3
12821,5
12822,2
12826,1
12827,1
12829,2
12830,10
12831,6
12833,1
12835,1
12837,2
12845,3
12848,2
12859,4
12886,1
12888,1
12891,7
12893,1
12894,1
12897,6
12898,1
12907,3
12920,1
12922,1
12928,7
12934,2
12935,2
12938,2
12944,14
12955,8
12956,14
12960,1
12963,7
12967,8
12969,2
12973,2
12977,8
12979,2
12981,2
12982,9
12989,8
12990,1
12993,8
12994,2
12995,1
12998,11
13000,5
13003,1
13004,2
13008,2
13010,1
13011,10
13013,1
13014,3
13016,8
13019,10
13022,4
13023,2
13024,3
13030,1
13034,1
13035,10
13036,7
13039,1
13040,1
13042,4
13054,10
13055,11
13056,2
13060,10
13062,3
13066,2
13069,3
13071,2
13076,1
13077,5
13081,2
13087,5
13088,7
13089,6
13092,2
13095,9
13096,6
13097,1
13100,1
13102,5
13103,3
13105,4
13106,6
13107,5
13108,1
13109,3
13112,12
13113,3
13114,5
13117,1
13120,6
13125,9
13126,1
13127,1
13128,9
13129,7
13132,4
13135,8
13136,4
13142,4
13143,1
13144,1
13149,1
13156,5
13158,5
13159,2
13160,6
13161,4
13162,1
13164,4
13165,7
13166,1
13167,5
13168,7
13170,3
13172,2
13174,2
13175,1
13176,1
13177,1
13178,2
13179,1
13185,5
13186,5
13193,6
13196,7
13197,9
13201,9
13204,1
13206,4
13213,1
13215,1
13216,1
13217,2
13218,1
13219,9
13220,4
13221,4
13222,5
13227,9
13234,1
13236,1
13238,1
13239,1
13242,1
13243,1
13249,1
13251,1
13253,4
13267,1
13278,3
13279,4
13286,3
13287,1
13288,7
13292,1
13293,1
13296,3
13298,1
13299,1
13300,10
13301,10
13303,6
13310,4
13318,5
13321,4
13322,5
13331,9
13334,2
13336,1
13337,1
13339,2
13350,9
13351,5
13352,3
13353,8
13358,3
13365,1
13366,5
13368,2
13373,3
13376,1
13386,1
13387,1
13395,5
13396,9
13403,1
13408,2
13415,4
13416,1
13417,2
13418,6
13422,1
13423,1
13426,2
13428,1
13429,3
13431,2
13434,1
13436,1
13443,1
13444,4
13446,4
13450,2
13454,4
13455,6
13456,2
13458,1
13474,1
13475,1
13476,1
13515,4
13519,1
13547,1
13578,1
13579,1
13581,1
13582,1
13586,2
13592,2
13605,1
13606,1
13612,3
13622,6
13624,4
13625,1
13627,8
13628,1
13629,2
13630,6
13632,1
13636,8
13637,2
13643,2
13645,1
13649,1
13650,1
13651,5
13655,7
13656,1
13658,2
13659,1
13660,3
13662,3
13669,3
13670,6
13674,1
13677,3
13684,1
13685,1
13699,5
13710,1
13712,1
13713,1
13714,1
13715,1
13718,1
13721,1
13759,1
13760,1
13765,6
13766,1
13772,3
13773,3
13777,1
13778,1
13779,1
13781,3
13782,1
13783,1
13785,1
13798,1
13799,1
13801,1
13806,6
13807,1
13809,1
13812,1
13814,1
13816,1
13819,1
13824,1
13826,1
13828,1
13830,1
13832,1
13839,1
13847,5
13849,3
13851,1
13858,1
13868,5
13870,2
13875,6
13881,6
13883,9
13884,5
13885,1
13888,1
13892,1
13901,7
13903,1
13909,1
13910,10
13911,3
13913,2
13915,3
13919,7
13920,7
13925,2
13926,2
13928,2
13929,4
13931,2
13935,3
13940,2
13942,1
13944,3
13947,9
13948,2
13961,1
13963,3
13965,10
13966,2
13967,1
13969,4
13973,1
13974,1
13976,1
13977,1
13978,7
13981,1
13982,1
13985,1
13987,1
13994,8
13995,3
13997,1
13998,1
14002,8
14003,3
14006,1
14009,3
14016,3
14017,11
14018,4
14019,4
14020,4
14021,2
14029,7
14033,6
14035,3
14037,4
14052,4
14055,4
14056,1
14057,6
14058,2
14063,3
14069,1
14070,1
14071,5
14072,3
14076,3
14077,3
14078,3
14081,1
14084,8
14085,2
14088,2
14094,10
14096,2
14097,7
14099,1
14102,9
14103,2
14104,1
14107,3
14111,6
14112,3
14113,4
14114,5
14116,12
14117,7
14118,3
14119,1
14122,6
14124,7
14126,1
14127,1
14129,7
14130,1
14133,1
14134,1
14135,1
14136,1
14139,5
14140,1
14143,12
14145,1
14147,1
14149,11
14153,3
14154,1
14155,1
14157,1
14159,1
14161,1
14168,1
14169,1
14170,1
14172,4
14173,5
14174,1
14175,11
14177,12
14180,1
14182,11
14183,11
14188,14
14190,3
14191,13
14192,2
14193,1
14194,11
14196,1
14197,12
14198,1
14201,3
14204,4
14210,13
14211,3
14215,2
14216,3
14217,1
14219,11
14220,4
14221,1
14222,4
14223,3
14225,1
14226,6
14227,13
14229,11
14238,4
14240,5
14245,1
14247,1
14248,11
14249,2
14250,3
14252,14
14254,11
14255,1
14259,1
14270,4
14277,1
14278,11
14279,3
14285,1
14286,7
14287,16
14288,1
14289,2
14291,10
14292,10
14296,10
14300,2
14302,12
14308,2
14310,1
14311,1
14312,11
14313,2
14314,11
14315,11
14321,2
14325,1
14328,2
14329,1
14331,1
14332,1
14334,1
14336,2
14337,4
14339,2
14343,1
14347,1
14348,1
14354,1
14356,3
14357,1
14362,1
14366,1
14379,1
14380,1
14382,1
14383,1
14392,2
14396,1
14397,1
14400,2
14401,3
14403,1
14407,2
14408,8
14410,3
14421,1
14425,11
14426,2
14427,10
14428,14
14429,10
14432,2
14446,1
14449,1
14461,1
14463,2
14464,1
14465,1
14466,2
14467,1
14473,1
14474,1
14475,1
14477,1
14478,1
14482,1
14488,1
14489,1
14499,1
14500,1
14513,1
14517,1
14520,3
14521,2
14528,2
14529,1
14530,2
14531,2
14532,1
14533,1
14536,1
14538,2
14540,1
14547,1
14549,1
14551,2
14556,1
14559,1
14561,1
14566,2
14569,5
14570,1
14575,1
14576,1
14577,1
14579,1
14580,1
14581,5
14582,1
14585,1
14589,1
14590,2
14591,2
14592,2
14593,2
14604,1
14607,1
14608,1
14616,1
14623,1
14624,2
14639,1
14642,1
14654,1
14655,1
14658,2
14665,2
14667,3
14669,1
14670,1
14671,1
14677,1
14688,1
14690,1
14693,2
14702,1
14703,1
14710,1
14711,1
14712,1
14715,6
14719,1
14720,1
14727,1
14731,1
14736,1
14738,6
14740,1
14741,2
14742,4
14743,1
14750,1
14751,2
14753,2
14754,1
14756,3
14757,2
14760,1
14761,3
14767,1
14776,1
14780,9
14792,11
14795,3
14796,11
14801,10
14802,11
14804,14
14807,13
14808,2
14809,5
14810,4
14811,12
14812,3
14813,11
14818,2
14819,11
14821,3
14822,3
14823,13
14825,12
14827,1
14832,3
14833,10
14834,12
14835,11
14836,1
14837,1
14838,12
14841,4
14842,1
14843,1
14844,12
14846,10
14848,2
14849,3
14851,11
14852,2
14853,3
14857,4
14858,1
14862,2
14864,11
14865,1
14866,1
14867,2
14870,1
14871,12
14872,12
14875,12
14876,12
14877,12
14878,1
14879,3
14881,12
14883,1
14885,4
14886,2
14888,3
14891,16
14894,2
14895,12
14899,13
14900,3
14908,8
14909,8
14910,2
14911,1
14914,2
14915,9
14917,12
14918,1
14919,13
14924,1
14927,2
14928,4
14929,1
14930,1
14932,1
14934,14
14936,4
14937,2
14938,1
14939,1
14940,1
14941,2
14942,8
14943,9
14945,1
14953,2
14955,2
14957,13
14958,3
14959,1
14961,2
14963,9
14964,3
14966,6
14970,2
14971,2
14972,3
14975,12
14976,5
14977,1
14978,5
14979,7
14982,1
14985,9
14986,2
14987,9
14988,1
14989,3
14994,4
14995,2
14996,3
14997,2
15000,10
15004,1
15006,9
15007,7
15010,6
15012,5
15014,6
15015,1
15016,2
15017,1
15020,9
15021,7
15022,2
15023,1
15025,6
15032,5
15033,10
15037,14
15038,10
15040,1
15042,4
15043,8
15047,1
15057,10
15058,3
15059,4
15065,8
15068,7
15069,1
15072,8
15075,5
15076,9
15077,4
15078,2
15079,8
15080,4
15085,1
15091,2
15092,4
15094,1
15095,4
15101,1
15104,7
15105,1
15106,2
15108,8
15110,1
15118,3
15119,2
15124,9
15125,8
15128,1
15133,2
15134,1
15136,8
15140,3
15148,8
15150,2
15151,8
15152,2
15155,1
15156,11
15157,1
15161,2
15171,1
15173,5
15174,4
15176,1
15180,1
15184,9
15185,1
15186,5
15187,12
15190,20
15191,1
15195,6
15199,2
15200,1
15201,2
15202,1
15203,5
15207,1
15209,7
15211,1
15214,6
15216,2
15221,1
15222,1
15224,11
15231,4
15233,2
15240,5
15243,1
15250,2
15253,6
15255,6
15256,3
15257,4
15258,2
15259,7
15260,3
15263,9
15264,4
15265,1
15268,6
15269,3
15270,7
15271,5
15272,7
15273,2
15274,1
15275,3
15276,2
15277,2
15278,1
15280,4
15281,3
15282,2
15283,1
15284,1
15285,1
15286,3
15288,2
15289,5
15290,1
15293,1
15295,2
15296,1
15301,3
15302,1
15303,7
15306,1
15307,1
15308,4
15310,5
15312,5
15313,1
15315,1
15316,6
15317,11
15319,12
15322,2
15324,8
15325,5
15327,2
15329,11
15339,1
15341,1
15346,5
15350,1
15358,4
15364,12
15365,1
15366,12
15367,1
15368,11
15375,13
15376,2
15382,3
15399,1
15403,8
15404,2
15405,2
15407,5
15413,4
15415,6
15422,1
15423,2
15428,1
15433,2
15434,1
15435,1
15459,1
15462,5
15463,5
15465,1
15466,1
15472,2
15474,7
15476,3
15481,1
15482,10
15484,3
15485,6
15486,4
15488,2
15490,1
15491,1
15492,3
15493,1
15495,15
15497,8
15499,5
15500,2
15501,1
15503,1
15507,3
15508,6
15509,1
15510,5
15511,6
15513,3
15515,4
15516,7
15518,1
15519,6
15520,7
15522,5
15523,5
15525,6
15529,1
15530,6
15531,3
15532,4
15533,3
15534,3
15536,1
15537,6
15541,12
15542,7
15543,5
15544,1
15545,7
15546,8
15547,2
15548,5
15549,1
15550,3
15551,7
15552,7
15554,7
15555,3
15556,5
15560,3
15561,1
15565,1
15566,9
15570,4
15571,2
15572,1
15573,4
15574,4
15575,2
15579,2
15580,4
15583,2
15584,2
15585,6
15586,2
15587,2
15588,5
15589,6
15590,4
15591,5
15592,1
15593,6
15595,6
15596,2
15597,4
15598,7
15599,3
15600,4
15603,1
15606,3
15607,2
15609,1
15610,4
15611,3
15612,1
15614,6
15617,2
15618,2
15619,3
15620,1
15622,3
15623,1
15624,1
15626,2
15628,3
15632,2
15633,1
15634,1
15635,1
15637,3
15638,1
15639,2
15640,4
15641,2
15642,6
15643,3
15644,4
15645,6
15648,3
15649,11
15651,5
15652,8
15657,4
15658,11
15661,8
15662,3
15663,18
15664,7
15675,1
15676,1
15681,1
15682,1
15684,6
15685,11
15686,5
15688,7
15692,2
15697,2
15700,3
15701,2
15709,10
15710,4
15714,8
15715,3
15722,3
15726,7
15728,16
15729,6
15733,2
15734,2
15735,11
15738,3
15739,1
15740,1
15741,6
15743,4
15744,6
15745,5
15747,2
15748,2
15749,1
15750,5
15751,8
15752,8
15753,10
15755,9
15756,2
15757,9
15760,10
15761,1
15763,8
15764,10
15766,2
15767,1
15768,3
15769,7
15770,10
15772,8
15773,4
15774,7
15776,10
15778,9
15779,1
15780,12
15781,8
15782,14
15783,10
15786,4
15787,6
15792,7
15793,10
15795,3
15796,2
15797,6
15798,8
15799,9
15800,5
15801,10
15804,4
15805,8
15806,5
15807,10
15808,4
15809,7
15810,6
15812,8
15813,7
15814,8
15815,2
15816,11
15818,5
15819,1
15821,11
15822,3
15823,3
15825,7
15827,8
15828,8
15829,6
15830,1
15831,8
15832,2
15835,6
15836,6
15838,4
15839,9
15841,1
15842,8
15843,1
15844,6
15845,6
15846,11
15847,10
15848,4
15849,3
15851,1
15853,1
15854,4
15855,2
15856,2
15858,3
15859,2
15860,4
15861,3
15862,2
15864,1
15867,3
15868,2
15869,4
15872,3
15875,3
15876,5
15877,1
15878,5
15879,4
15880,5
15882,4
15883,1
15884,3
15885,6
15887,2
15889,4
15890,4
15891,1
15892,5
15893,2
15894,1
15895,1
15896,5
15897,2
15898,1
15899,7
15900,4
15901,1
15902,4
15903,1
15904,1
15905,4
15906,2
15907,3
15909,1
15911,3
15912,4
15913,2
15914,4
15915,2
15916,5
15917,5
15919,8
15920,5
15921,1
15924,3
15934,7
15936,7
15937,1
15938,2
15941,1
15942,2
15945,3
15946,1
15949,9
15950,1
15951,6
15953,5
15954,3
15955,1
15957,4
15958,1
15962,1
15969,1
15972,4
15978,1
15983,7
15988,6
15991,3
15996,6
15998,6
15999,6
16001,5
16013,1
16014,3
16015,4
16016,1
16017,5
16020,11
16021,6
16024,6
16025,3
16026,3
16027,3
16028,3
16037,9
16038,5
16039,4
16042,6
16044,7
16050,9
16051,8
16053,3
16054,1
16056,2
16060,9
16061,9
16063,1
16066,6
16067,9
16068,6
16069,8
16073,1
16074,1
16080,7
16091,8
16092,2
16093,5
16096,6
16098,2
16100,1
16101,4
16103,1
16106,1
16107,1
16110,7
16114,9
16115,8
16116,2
16118,3
16119,9
16121,2
16124,12
16125,1
16127,2
16128,11
16129,1
16137,12
16138,12
16139,1
16142,1
16143,2
16149,1
16150,2
16151,1
16152,2
16155,1
16156,5
16157,2
16158,2
16159,5
16163,1
16168,3
16169,7
16170,6
16171,9
16172,5
16174,7
16175,1
16177,8
16179,7
16180,1
16181,3
16182,4
16184,5
16185,1
16186,2
16187,1
16189,3
16193,4
16195,3
16197,2
16198,4
16199,4
16200,1
16201,8
16203,8
16204,4
16206,10
16207,10
16210,10
16211,5
16212,1
16213,4
16216,3
16219,2
16220,3
16221,5
16222,2
16223,3
16224,3
16225,3
16228,2
16230,2
16231,3
16233,1
16234,2
16235,2
16236,4
16237,4
16241,1
16242,1
16243,1
16245,10
16247,5
16248,4
16249,9
16250,3
16255,1
16256,11
16257,12
16258,7
16259,13
16261,13
16262,8
16263,1
16264,7
16270,3
16271,1
16273,1
16276,1
16282,1
16285,1
16286,9
16288,4
16290,5
16291,1
16292,5
16293,1
16295,4
16296,1
16297,10
16301,1
16303,1
16307,2
16310,3
16312,1
16314,8
16316,13
16317,8
16318,1
16319,9
16320,1
16321,5
16322,7
16324,7
16325,1
16326,8
16329,6
16330,1
16331,4
16337,6
16346,1
16349,1
16350,1
16352,6
16353,1
16357,8
16359,14
16361,1
16362,7
16368,8
16370,12
16372,3
16374,1
16379,8
16381,2
16382,1
16387,6
16389,5
16390,8
16391,10
16398,2
16400,1
16401,4
16402,1
16404,15
16405,13
16412,10
16413,4
16414,4
16415,9
16416,7
16417,6
16420,12
16422,1
16423,5
