idx,degree
9300,1
9302,1
9304,1
9305,1
9309,2
9310,1
9311,2
9314,1
9318,2
9320,2
9321,3
9324,1
9325,4
9326,1
9328,1
9329,1
9330,2
9331,1
9332,2
9335,1
9337,2
9345,1
9346,1
9351,1
9355,1
9356,1
9358,3
9359,1
9361,1
9368,1
9369,1
9371,1
9377,1
9378,1
9380,1
9381,1
9382,1
9388,1
9395,1
9397,3
9398,1
9400,2
9401,1
9407,1
9410,1
9411,1
9413,1
9414,1
9417,1
9426,2
9430,1
9431,1
9435,11
9439,4
9449,2
9452,1
9454,1
9455,5
9456,4
9457,2
9462,3
9463,1
9464,1
9465,1
9468,2
9475,5
9477,3
9480,5
9481,1
9482,2
9483,1
9487,4
9488,1
9490,5
9491,1
9498,1
9500,1
9501,2
9502,4
9503,1
9507,4
9508,2
9509,1
9510,1
9513,7
9517,1
9519,1
9520,1
9522,1
9524,3
9525,1
9527,5
9528,8
9529,4
9530,2
9531,3
9532,2
9533,1
9535,1
9536,2
9537,1
9539,3
9540,2
9541,1
9544,2
9546,8
9547,2
9549,4
9555,1
9556,1
9560,1
9562,1
9564,1
9567,2
9568,2
9569,1
9571,1
9578,9
9579,4
9585,3
9588,2
9589,1
9594,1
9595,7
9596,3
9597,1
9598,1
9600,1
9601,1
9603,2
9605,1
9608,7
9609,4
9610,5
9611,2
9613,4
9614,4
9618,5
9621,1
9624,1
9625,3
9629,3
9630,2
9632,5
9633,1
9646,1
9647,1
9648,7
9649,2
9650,1
9653,1
9654,5
9660,4
9664,1
9665,1
9666,2
9667,1
9669,1
9671,2
9672,1
9677,1
9679,5
9680,8
9682,1
9683,2
9687,1
9688,6
9689,1
9690,1
9693,1
9694,1
9695,2
9696,2
9699,4
9702,1
9704,1
9706,1
9708,1
9709,1
9710,1
9714,2
9717,9
9718,3
9720,1
9721,1
9722,4
9725,15
9726,2
9727,2
9731,4
9732,1
9734,21
9735,3
9736,8
9737,1
9738,1
9742,2
9743,5
9745,2
9746,3
9747,3
9750,2
9751,2
9752,1
9754,3
9755,1
9756,3
9758,5
9759,2
9760,3
9766,5
9767,1
9768,6
9769,3
9770,4
9773,3
9776,1
9778,3
9783,1
9784,1
9785,1
9789,2
9792,1
9794,1
9800,1
9806,1
9807,1
9811,3
9817,1
9818,1
9819,2
9820,1
9821,4
9823,1
9825,1
9831,5
9832,1
9833,1
9835,3
9836,5
9841,1
9845,13
9848,3
9849,1
9853,2
9858,2
9862,2
9864,5
9866,1
9867,2
9871,1
9872,1
9874,1
9884,1
9885,4
9886,1
9887,1
9891,3
9892,6
9894,2
9895,1
9896,15
9897,11
9899,1
9901,2
9905,2
9907,1
9910,9
9911,1
9912,2
9915,1
9916,2
9919,1
9920,2
9923,1
9925,1
9927,1
9929,3
9934,4
9943,4
9945,1
9948,1
9949,4
9952,1
9954,1
9955,1
9956,2
9957,1
9959,5
9965,1
9966,2
9967,7
9968,1
9970,1
9973,5
9974,2
9975,3
9979,6
9980,2
9985,1
9989,3
9990,3
9991,2
9992,1
9994,3
9995,1
9997,1
9998,11
10000,2
10004,1
10008,1
10020,1
10021,3
10022,3
10028,2
10034,4
10037,1
10042,1
10043,1
10045,17
10046,3
10047,2
10048,2
10049,6
10050,2
10051,2
10052,1
10056,3
10057,2
10058,1
10059,3
10068,6
10070,1
10075,1
10076,1
10078,2
10080,1
10081,3
10082,1
10083,1
10086,1
10096,1
10099,2
10109,6
10110,2
10111,1
10112,2
10113,3
10114,2
10115,2
10116,4
10119,2
10120,4
10122,2
10124,3
10126,4
10127,2
10128,5
10129,2
10132,2
10134,2
10135,1
10136,1
10137,3
10140,1
10143,3
10146,3
10149,1
10150,2
10155,1
10161,3
10162,2
10167,2
10168,2
10175,3
10181,3
10189,3
10190,1
10193,1
10195,2
10197,4
10198,2
10200,4
10201,1
10207,3
10208,1
10209,1
10210,3
10211,2
10212,1
10213,4
10214,5
10220,4
10235,5
10236,1
10239,1
10240,2
10242,3
10254,1
10266,1
10275,1
10276,1
10288,4
10289,2
10290,2
10291,4
10296,3
10300,2
10304,2
10317,1
10331,1
10335,4
10340,1
10346,1
10348,1
10355,5
10357,1
10361,1
10378,3
10379,2
10380,1
10383,1
10393,1
10395,1
10402,2
10403,3
10405,1
10410,2
10415,1
10422,1
10429,2
10433,1
10434,10
10440,2
10442,2
10444,1
10445,2
10446,1
10451,1
10453,2
10459,6
10461,3
10463,1
10464,1
10467,2
10471,1
10474,1
10476,2
10479,1
10482,1
10483,1
10484,1
10485,2
10486,1
10489,6
10490,1
10495,1
10504,2
10505,2
10507,1
10511,6
10518,3
10519,4
10523,1
10532,3
10536,2
10537,1
10549,2
10550,1
10551,1
10554,1
10555,1
10558,3
10570,1
10573,4
10576,1
10577,1
10579,9
10581,1
10586,2
10589,1
10591,7
10592,1
10593,1
10595,1
10596,1
10597,2
10600,2
10603,3
10607,1
10610,3
10624,1
10626,1
10627,1
10634,1
10642,2
10652,1
10653,1
10666,2
10667,1
10675,1
10676,1
10677,1
10678,5
10682,4
10695,2
10701,2
10713,4
10715,4
10716,1
10724,2
10725,1
10731,1
10732,1
10733,1
10741,3
10745,2
10746,1
10760,1
10764,3
10777,6
10778,3
10782,1
10783,2
10794,6
10795,1
10796,1
10797,1
10800,1
10801,1
10802,1
10805,1
10809,1
10810,4
10811,1
10818,2
10819,2
10820,2
10821,1
10823,4
10845,1
10850,1
10857,1
10859,1
10860,4
10862,1
10867,1
10874,1
10879,2
10883,2
10884,1
10885,2
10889,1
10892,2
10896,2
10897,1
10898,2
10920,1
10953,5
10954,1
10961,5
10964,3
10966,1
10970,3
10976,1
10977,6
10978,2
10979,2
10983,3
10984,8
10985,1
10986,1
10988,2
10989,1
10992,4
10993,1
10994,4
10996,1
10998,1
11005,1
11008,1
11009,1
11013,1
11015,1
11017,1
11020,1
11025,2
11027,4
11029,3
11031,5
11035,1
11037,1
11038,2
11043,3
11044,1
11045,1
11053,1
11056,1
11058,1
11062,1
11063,1
11074,2
11075,1
11106,1
11108,1
11113,6
11114,2
11115,1
11116,2
11117,4
11120,1
11121,2
11122,1
11123,2
11125,1
11126,3
11132,1
11133,1
11134,1
11142,1
11146,3
11150,1
11161,1
11163,3
11164,1
11165,1
11166,1
11167,1
11168,1
11178,1
11179,1
11180,1
11181,1
11182,9
11185,1
11186,2
11189,2
11191,2
11196,2
11202,2
11203,1
11208,2
11210,1
11212,1
11215,3
11216,1
11217,1
11218,3
11219,3
11222,3
11224,1
11225,1
11230,1
11232,1
11235,2
11236,1
11242,2
11244,2
11247,1
11248,1
11252,1
11262,2
11263,1
11264,1
11267,1
11269,1
11270,1
11277,3
11281,1
11292,2
11301,4
11303,4
11305,1
11306,3
11307,1
11308,1
11309,1
11314,2
11315,1
11317,1
11321,4
11322,3
11323,1
11327,8
11331,1
11335,3
11339,2
11340,1
11341,1
11345,1
11346,1
11350,16
11354,1
11356,1
11359,3
11365,2
11368,1
11370,2
11381,1
11383,1
11384,1
11385,1
11387,1
11388,1
11395,1
11398,1
11400,1
11411,2
11412,2
11416,1
11418,2
11421,1
11425,1
11428,1
11430,1
11431,2
11432,4
11436,1
11437,2
11440,2
11441,1
11443,1
11444,1
11446,1
11447,1
11458,1
11462,1
11465,1
11466,1
11482,1
11503,1
11505,2
11508,3
11511,1
11523,1
11530,1
11534,2
11539,4
11541,2
11542,2
11543,1
11546,1
11547,2
11549,2
11550,3
11551,1
11553,3
11556,2
11561,5
11566,1
11567,1
11571,2
11573,1
11574,1
11576,1
11578,4
11579,1
11580,1
11581,2
11583,1
11584,1
11592,2
11595,2
11598,1
11599,1
11601,5
11602,1
11603,1
11604,3
11608,2
11610,1
11612,1
11623,1
11634,2
11654,2
11656,1
11658,1
11659,6
11661,3
11662,2
11665,1
11666,1
11667,1
11674,3
11679,1
11681,1
11686,2
11693,1
11700,1
11712,1
11718,1
11719,1
11720,2
11722,1
11726,2
11734,1
11739,1
11741,1
11743,1
11756,2
11762,1
11764,1
11768,23
11769,2
11770,1
11771,13
11772,2
11773,2
11774,19
11777,11
11778,3
11785,1
11786,1
11789,2
11790,1
11804,1
11805,1
11810,2
11820,1
11831,2
11839,1
11840,1
11842,1
11843,1
11847,1
11849,4
11853,2
11864,1
11865,10
11867,1
11868,12
11871,2
11874,3
11875,5
11877,2
11878,2
11880,2
11881,1
11884,1
11885,1
11890,1
11891,1
11894,4
11895,3
11896,1
11898,9
11900,6
11902,3
11904,10
11905,1
11909,3
11914,1
11916,4
11918,1
11924,2
11926,1
11927,1
11931,1
11937,1
11939,1
11941,7
11942,5
11943,1
11946,10
11947,1
11948,1
11962,1
11963,1
11965,1
11968,2
11970,1
11971,2
11975,2
11976,1
11978,1
11987,1
11989,3
11994,2
11998,1
11999,1
12000,1
12011,3
12032,3
12048,1
12054,1
12062,1
12064,1
12072,1
12083,1
12085,2
12088,3
12089,1
12091,3
12092,2
12093,10
12106,1
12107,1
12108,2
12117,1
12119,2
12120,1
12126,1
12132,1
12138,1
12141,1
12145,1
12146,1
12158,2
12160,1
12161,3
12164,3
12165,1
12167,2
12181,1
12188,1
12189,1
12192,2
12195,1
12200,1
12201,1
12204,1
12215,1
12218,5
12221,14
12223,4
12225,2
12232,1
12233,1
12234,12
12235,8
12237,8
12239,2
12242,1
12244,1
12245,1
12246,3
12248,1
12249,1
12251,4
12252,4
12254,2
12256,1
12259,2
12261,2
12266,4
12267,2
12268,3
12270,3
12271,4
12275,1
12295,3
12303,1
12304,5
12306,1
12309,1
12317,1
12322,6
12337,1
12338,1
12341,1
12342,1
12349,5
12354,1
12357,1
12358,3
12359,4
12361,1
12366,2
12368,1
12376,9
12377,2
12378,1
12382,2
12414,1
12415,2
12417,3
12418,1
12422,3
12431,1
12434,1
12435,6
12436,2
12437,1
12438,1
12440,2
12445,1
12449,1
12452,2
12456,2
12457,1
12458,4
12461,1
12463,2
12465,5
12469,1
12471,1
12474,1
12475,1
12476,1
12482,1
12483,2
12487,3
12489,1
12490,5
12494,2
12495,1
12501,1
12508,4
12510,2
12513,2
12516,1
12518,7
12519,1
12524,3
12525,9
12527,7
12528,3
12529,2
12530,1
12535,1
12545,1
12547,1
12548,1
12549,2
12550,1
12551,1
12562,1
12563,6
12564,2
12565,5
12567,1
12569,1
12570,1
12573,4
12574,6
12575,13
12578,2
12579,3
12582,2
12584,4
12586,6
12587,2
12588,3
12590,2
12591,2
12592,4
12594,5
12600,1
12603,1
12618,1
12620,5
12621,2
12623,4
12624,2
12633,1
12636,2
12638,2
12641,4
12642,1
12645,1
12647,2
12648,2
12649,1
12650,1
12666,3
12667,3
12668,1
12670,3
12674,2
12676,3
12680,1
12681,1
12689,2
12691,1
12692,1
12693,2
12694,1
12697,7
12699,1
12700,1
12709,1
12737,2
12752,2
12753,1
12754,2
12770,1
12772,1
12787,2
12790,1
12805,2
12806,1
12813,1
12819,1
12821,3
12822,2
12829,2
12830,5
12831,3
12833,2
12836,1
12837,2
12845,1
12848,4
12859,3
12891,1
12893,1
12894,3
12897,4
12898,1
12907,2
12928,3
12934,2
12935,1
12938,1
12944,11
12948,1
12955,5
12956,7
12960,1
12963,3
12967,3
12969,1
12971,1
12977,3
12979,1
12982,1
12989,3
12990,1
12993,3
12994,2
12995,1
12998,4
13000,3
13003,1
13004,1
13008,4
13010,1
13011,3
13013,2
13014,4
13016,4
13019,1
13021,1
13022,6
13023,1
13024,3
13027,1
13030,1
13034,1
13035,1
13036,1
13039,1
13040,1
13042,1
13054,3
13055,3
13056,3
13060,1
13062,1
13066,2
13069,2
13070,1
13071,2
13077,3
13081,1
13087,1
13088,2
13089,4
13092,3
13095,4
13096,2
13097,1
13100,2
13102,6
13103,2
13105,2
13106,3
13107,2
13108,1
13109,3
13112,5
13113,1
13114,5
13117,1
13118,1
13120,6
13125,7
13127,1
13128,7
13129,1
13131,1
13132,3
13135,3
13136,1
13137,1
13142,1
13143,1
13153,1
13156,3
13158,1
13159,2
13160,2
13165,4
13166,2
13167,2
13168,3
13170,1
13172,2
13174,3
13175,1
13177,2
13178,1
13179,2
13185,1
13186,1
13193,4
13196,1
13197,3
13201,6
13205,1
13213,2
13215,1
13216,1
13217,2
13218,1
13219,5
13220,2
13221,1
13222,1
13227,4
13234,2
13236,2
13238,1
13243,1
13246,1
13250,1
13253,2
13279,2
13286,2
13287,1
13288,3
13292,1
13293,1
13296,1
13298,2
13300,6
13301,6
13303,1
13308,1
13310,1
13318,2
13321,1
13322,2
13331,5
13332,1
13334,1
13339,1
13344,2
13350,5
13351,1
13352,1
13353,2
13355,2
13356,1
13365,1
13366,2
13368,1
13373,3
13376,1
13395,3
13396,5
13397,1
13410,2
13415,3
13416,1
13418,1
13422,1
13426,2
13428,1
13429,1
13431,2
13434,1
13436,1
13439,1
13443,1
13444,4
13446,1
13447,1
13448,1
13450,3
13453,1
13454,1
13455,5
13456,3
13458,2
13475,1
13476,1
13484,1
13515,1
13522,1
13538,1
13557,1
13559,1
13561,1
13564,1
13579,1
13581,1
13582,1
13583,1
13586,2
13587,1
13589,1
13592,1
13598,1
13605,1
13612,1
13622,3
13624,4
13625,2
13627,3
13628,1
13629,3
13630,3
13632,1
13636,3
13637,1
13643,2
13645,1
13649,3
13650,1
13651,1
13655,3
13658,2
13659,1
13667,2
13670,4
13677,2
13684,1
13685,1
13699,2
13712,1
13713,1
13714,1
13715,1
13759,1
13760,1
13765,3
13766,1
13772,1
13773,2
13778,1
13779,1
13781,2
13782,1
13783,1
13806,4
13807,1
13809,1
13812,1
13814,1
13816,1
13819,1
13824,1
13826,3
13828,1
13830,1
13847,1
13849,1
13868,2
13870,1
13875,1
13881,1
13883,8
13885,2
13888,1
13892,1
13910,4
13911,1
13920,1
13925,1
13926,1
13928,3
13929,1
13931,2
13935,1
13940,1
13944,2
13947,3
13948,1
13961,3
13963,2
13965,4
13969,1
13973,1
13974,1
13976,1
13977,1
13978,4
13981,1
13982,1
13994,3
13995,1
13997,1
13998,1
14002,3
14017,4
14018,1
14019,3
14020,1
14029,3
14033,2
14037,3
14052,1
14055,2
14056,2
14057,3
14058,1
14062,1
14063,1
14069,1
14071,6
14072,1
14076,1
14077,1
14078,1
14081,1
14082,2
14084,1
14085,1
14086,1
14088,2
14089,1
14094,3
14096,1
14097,2
14099,1
14102,3
14103,4
14104,1
14107,2
14111,2
14112,3
14113,1
14114,3
14116,5
14117,3
14118,2
14119,1
14124,3
14127,1
14129,3
14133,1
14134,1
14139,1
14143,7
14145,1
14149,3
14152,1
14153,3
14156,1
14157,2
14159,1
14170,1
14173,6
14174,2
14175,4
14177,3
14180,1
14182,5
14183,6
14184,1
14188,10
14190,1
14191,8
14192,2
14194,4
14196,1
14197,7
14198,3
14201,1
14204,4
14210,5
14211,2
14215,2
14216,4
14219,1
14220,5
14221,1
14222,10
14223,2
14225,1
14226,4
14227,5
14229,5
14238,3
14240,2
14245,1
14247,1
14248,6
14249,1
14250,4
14252,6
14254,10
14256,1
14257,1
14258,1
14261,1
14262,1
14270,2
14278,4
14279,2
14280,1
14286,5
14287,19
14288,3
14289,1
14291,1
14292,3
14296,3
14300,2
14301,1
14302,4
14308,1
14309,1
14312,3
14313,2
14314,2
14315,3
14317,1
14321,1
14328,1
14329,1
14337,1
14343,1
14346,1
14348,1
14354,1
14356,2
14364,1
14374,1
14379,1
14380,1
14396,1
14397,1
14401,1
14403,1
14407,1
14408,8
14410,1
14421,1
14425,3
14426,1
14427,5
14428,6
14429,2
14432,1
14446,1
14449,1
14463,1
14464,1
14466,2
14473,2
14474,1
14475,1
14477,1
14478,1
14482,1
14490,1
14491,1
14499,1
14500,1
14508,1
14513,1
14517,1
14520,1
14528,1
14529,1
14533,1
14538,2
14543,1
14551,1
14556,1
14559,1
14561,1
14566,1
14569,6
14570,1
14576,1
14577,1
14579,1
14580,1
14581,2
14582,1
14585,1
14586,2
14590,2
14592,1
14604,1
14607,1
14612,1
14653,1
14654,1
14655,1
14658,2
14660,1
14665,1
14667,2
14670,1
14671,1
14672,1
14673,1
14682,1
14693,3
14702,1
14703,1
14707,1
14715,2
14716,1
14738,1
14741,1
14742,2
14748,1
14750,1
14751,1
14760,1
14761,1
14763,1
14765,1
14767,1
14768,1
14780,4
14792,5
14795,2
14796,1
14801,5
14802,1
14804,7
14807,4
14808,1
14809,2
14810,2
14811,6
14812,2
14813,1
14818,1
14819,2
14821,3
14822,4
14823,5
14825,7
14827,1
14828,1
14832,2
14833,2
14834,8
14835,4
14836,1
14837,2
14838,2
14841,8
14842,1
14843,1
14844,4
14846,3
14849,3
14851,4
14852,1
14853,1
14857,4
14858,1
14862,2
14864,5
14865,3
14867,2
14868,3
14870,1
14871,2
14872,3
14875,4
14876,7
14877,3
14878,1
14879,1
14881,3
14885,3
14886,1
14888,3
14891,21
14895,3
14898,1
14899,4
14900,1
14901,1
14902,1
14908,5
14909,2
14910,3
14911,1
14914,2
14915,4
14917,4
14918,1
14919,4
14927,3
14928,3
14929,1
14930,1
14932,1
14934,6
14936,2
14937,1
14938,1
14939,1
14941,1
14942,1
14943,3
14945,1
14948,2
14953,3
14955,3
14957,6
14958,3
14961,1
14963,5
14964,1
14966,3
14975,15
14976,2
14977,1
14978,2
14979,2
14982,1
14983,1
14985,5
14986,1
14987,6
14989,4
14992,1
14994,1
14995,1
14996,3
14997,2
15000,3
15004,1
15006,4
15010,1
15012,1
15014,5
15015,1
15016,1
15017,1
15020,3
15021,3
15022,1
15023,1
15025,5
15033,3
15037,17
15038,9
15040,2
15043,5
15047,1
15057,4
15058,1
15059,3
15065,1
15068,4
15072,4
15075,4
15076,7
15077,1
15078,2
15079,5
15080,3
15085,1
15091,3
15092,2
15095,3
15102,1
15106,1
15108,2
15109,1
15118,4
15119,3
15124,6
15125,2
15130,1
15133,6
15136,3
15140,1
15148,4
15151,4
15152,1
15156,10
15161,1
15167,1
15171,1
15173,1
15174,2
15176,1
15180,2
15181,1
15182,1
15184,4
15185,1
15186,2
15187,5
15190,14
15191,1
15195,2
15198,1
15199,1
15200,1
15201,2
15202,1
15203,2
15204,2
15207,2
15209,2
15211,1
15214,3
15216,2
15221,1
15222,1
15224,2
15227,1
15228,1
15230,1
15231,3
15233,1
15234,1
15238,2
15240,1
15243,1
15250,3
15253,1
15254,2
15255,3
15256,2
15257,2
15258,1
15259,4
15260,3
15263,4
15265,1
15268,2
15269,1
15270,1
15271,5
15272,2
15273,1
15274,1
15276,1
15278,1
15280,2
15283,1
15285,1
15286,2
15288,4
15289,3
15290,2
15301,1
15303,2
15308,3
15309,1
15310,1
15312,4
15313,1
15314,1
15315,1
15316,1
15317,3
15319,4
15322,2
15324,7
15325,2
15327,1
15329,4
15339,1
15341,1
15346,2
15349,1
15350,3
15358,2
15361,1
15362,1
15364,6
15365,1
15366,5
15367,1
15368,1
15375,5
15378,1
15379,1
15382,2
15386,1
15400,1
15403,5
15404,2
15405,2
15407,5
15413,1
15414,1
15415,2
15423,1
15434,1
15435,2
15444,2
15449,1
15461,1
15462,2
15463,4
15464,1
15467,1
15469,1
15472,1
15474,4
15476,1
15482,8
15484,1
15485,6
15486,1
15488,2
15490,1
15491,1
15492,3
15493,1
15495,8
15497,3
15498,1
15499,4
15500,1
15501,2
15503,1
15504,1
15507,2
15508,2
15509,1
15510,2
15511,1
15513,1
15514,1
15516,2
15518,1
15519,1
15520,3
15522,2
15523,2
15524,1
15525,1
15529,3
15530,1
15531,1
15532,2
15533,2
15534,1
15536,1
15540,1
15541,10
15542,1
15543,2
15544,1
15545,1
15546,2
15547,1
15548,1
15549,1
15550,1
15551,1
15552,1
15554,2
15555,3
15556,3
15560,2
15561,2
15565,2
15566,6
15569,1
15570,2
15573,1
15574,4
15575,1
15576,1
15579,1
15583,2
15584,2
15585,2
15586,1
15587,1
15588,1
15589,3
15590,1
15591,3
15592,1
15593,3
15595,3
15597,1
15598,5
15599,2
15600,3
15603,1
15609,1
15610,1
15611,1
15613,1
15614,2
15615,2
15617,2
15618,3
15619,2
15620,2
15621,2
15623,3
15624,1
15626,1
15627,1
15628,1
15630,1
15631,1
15633,1
15634,1
15635,1
15640,1
15641,2
15642,3
15643,2
15644,1
15645,3
15648,1
15649,6
15651,2
15652,6
15656,1
15657,2
15658,1
15661,1
15662,2
15663,11
15664,7
15684,3
15685,9
15686,1
15687,1
15688,4
15692,1
15697,2
15700,1
15707,1
15709,6
15710,1
15714,5
15715,2
15716,1
15722,5
15726,3
15728,8
15729,3
15734,2
15735,8
15738,1
15739,1
15740,1
15741,2
15744,1
15745,2
15747,1
15748,3
15749,1
15750,6
15751,2
15753,2
15755,2
15756,3
15757,2
15760,5
15761,2
15763,2
15764,2
15766,2
15767,1
15768,1
15769,1
15770,2
15772,2
15773,3
15774,3
15775,1
15776,1
15778,1
15779,2
15780,2
15781,3
15782,2
15783,3
15784,1
15787,3
15792,3
15793,7
15795,2
15796,2
15797,2
15798,3
15799,2
15800,1
15801,3
15802,1
15804,2
15805,5
15806,3
15807,4
15808,2
15809,1
15810,2
15811,1
15812,1
15813,2
15814,4
15815,4
15816,3
15818,2
15819,1
15821,3
15823,1
15825,6
15827,3
15828,3
15829,2
15830,1
15831,2
15832,1
15836,1
15838,2
15839,2
15840,1
15841,2
15842,3
15843,2
15844,1
15845,1
15847,6
15848,2
15849,1
15850,1
15851,2
15853,2
15854,3
15855,2
15856,3
15858,1
15859,1
15860,1
15861,3
15862,2
15864,1
15866,1
15867,2
15869,1
15870,1
15872,1
15873,1
15874,1
15876,2
15877,1
15878,1
15879,2
15880,2
15882,2
15883,2
15884,1
15885,2
15888,1
15890,2
15891,1
15892,2
15893,1
15894,1
15895,1
15896,1
15897,1
15899,3
15901,2
15902,1
15903,1
15904,2
15905,1
15906,1
15907,3
15909,2
15911,2
15912,1
15913,1
15914,1
15915,1
15916,5
15917,4
15919,10
15920,2
15924,1
15934,4
15936,3
15938,1
15940,1
15942,2
15944,1
15946,3
15949,6
15951,2
15953,3
15954,1
15955,1
15957,1
15958,1
15964,1
15969,1
15972,2
15983,4
15988,2
15991,1
15996,3
15998,2
15999,2
16001,3
16012,1
16015,6
16016,1
16017,4
16020,4
16021,5
16023,1
16024,6
16025,3
16026,1
16027,1
16028,1
16037,1
16038,3
16039,2
16042,2
16044,1
16049,1
16050,4
16051,1
16052,2
16053,3
16054,1
16056,2
16060,4
16061,3
16063,3
16066,1
16067,7
16068,2
16069,2
16070,1
16073,1
16074,1
16075,1
16080,1
16084,1
16089,1
16091,3
16092,1
16093,1
16094,1
16096,1
16098,2
16100,2
16101,1
16103,2
16104,2
16106,1
16107,1
16110,3
16112,1
16114,2
16115,4
16116,1
16118,3
16119,2
16121,1
16124,5
16127,1
16128,5
16137,5
16138,3
16139,1
16141,2
16142,2
16143,3
16146,1
16149,2
16150,2
16151,1
16152,3
16154,1
16155,1
16156,3
16157,1
16158,1
16159,2
16163,1
16170,1
16171,1
16174,3
16175,4
16177,3
16178,1
16179,2
16180,1
16182,1
16184,3
16185,1
16186,2
16187,1
16189,1
16192,1
16193,2
16195,1
16198,3
16200,1
16201,3
16202,2
16203,6
16204,4
16206,1
16207,2
16208,2
16210,9
16211,2
16212,1
16213,1
16216,1
16217,1
16219,2
16220,2
16221,2
16222,2
16223,1
16231,2
16233,2
16236,2
16237,1
16239,1
16241,1
16242,1
16243,2
16245,3
16248,3
16249,3
16250,1
16255,1
16256,1
16257,3
16258,2
16259,3
16261,3
16262,2
16263,1
16264,1
16271,1
16276,2
16282,3
16286,5
16288,1
16290,2
16291,1
16292,3
16293,1
16295,1
16296,1
16297,4
16301,2
16303,1
16307,1
16312,1
16314,2
16316,10
16317,2
16318,1
16319,2
16321,3
16322,1
16324,2
16325,2
16326,3
16329,3
16330,1
16333,1
16346,1
16349,1
16350,1
16352,5
16353,1
16357,8
16359,5
16361,1
16362,1
16368,2
16370,3
16372,4
16374,1
16376,1
16379,4
16381,3
16382,1
16384,1
16387,3
16388,1
16390,2
16391,3
16398,2
16401,3
16402,1
16404,6
16405,4
16409,1
16412,3
16414,1
16415,2
16416,3
16417,3
16420,6
16422,1
16423,3
16424,1
16425,3
16427,1
16428,2
16429,8
16430,1
16431,1
16432,1
16433,4
16434,1
16437,5
16438,1
16439,3
16440,1
16441,1
16444,2
16455,1
16456,6
16458,1
16460,1
16465,1
16467,3
16468,1
16475,2
16476,1
16480,3
16482,1
16483,1
16484,1
16485,1
16493,1
16494,2
16495,1
16500,1
16501,1
16503,1
16504,2
16509,1
16512,4
16513,2
16515,1
16516,1
16517,5
16518,1
16520,1
16523,2
16524,2
16525,1
16528,2
16530,3
16531,4
16532,3
16533,1
16540,1
16542,1
16544,4
16552,2
16605,1
16607,1
16619,1
16622,1
16623,1
16625,5
16626,1
16633,8
16634,2
16635,1
16636,1
16650,1
16651,1
16652,3
16653,1
16657,2
16658,1
16659,2
16662,1
16663,2
16665,1
16667,1
16669,1
16673,1
16676,1
16678,2
16680,1
16681,1
16684,2
16688,4
16689,6
16693,3
16714,1
16716,2
16717,1
16718,1
16719,3
16721,1
16728,1
16729,2
16730,2
16731,1
16734,1
16742,1
16747,1
16750,2
16760,4
16762,1
16764,1
16766,1
16776,1
16778,1
16779,2
16780,1
16781,3
16782,4
16783,1
16785,3
16786,1
16788,1
16789,1
16790,1
16792,2
16793,3
16794,2
16795,3
16797,1
16799,3
16802,5
16803,2
16804,4
16805,3
16806,2
16808,2
16811,1
16813,2
16814,2
16815,2
16817,1
16818,1
16819,1
16820,2
16823,2
16824,2
16825,1
16827,1
16829,1
16830,1
16832,1
16833,1
16834,2
16836,6
16837,2
16838,1
16839,1
16851,1
16873,1
16877,1
16878,1
16889,1
16890,1
16898,10
16899,2
16900,2
16902,2
16903,1
16920,10
16921,2
16922,2
16923,5
16926,3
16931,1
16932,4
16934,1
16935,1
16936,2
16938,1
16939,1
16942,3
16944,5
16945,2
16946,1
16951,1
16952,3
16956,1
16957,5
16958,1
16959,2
16962,2
16968,1
16970,5
16971,1
16972,3
16973,1
16978,1
16980,3
16981,2
16982,1
16987,3
16989,4
16991,1
16992,3
16995,1
16999,2
17000,6
17001,1
17002,1
17004,2
17006,1
17007,1
17008,5
17009,2
17012,2
17013,1
17014,3
17015,1
17016,4
17017,1
17019,6
17022,3
17024,2
17031,2
17032,3
17033,3
17034,2
17037,4
17038,2
17040,6
17041,1
17042,1
17053,1
17056,1
17057,1
17079,1
17084,1
17092,1
17095,2
17099,1
17102,5
17107,1
17108,2
17109,5
17110,1
17111,2
17116,1
17119,2
17121,1
17122,3
17123,3
17126,3
17127,2
17128,2
17130,2
17137,1
17141,1
17152,2
17158,1
17161,1
17162,1
17163,3
17167,4
17172,2
17173,1
17176,1
17177,1
17179,2
17185,1
17190,12
17192,1
17194,1
17196,1
17198,3
17199,1
17202,2
17204,2
17205,1
17206,1
17207,1
17208,1
17211,1
17221,2
17245,2
17248,1
17251,1
17256,2
17258,2
17259,1
17261,2
17262,1
17263,1
17264,3
17265,2
17267,2
17268,1
17269,1
17274,2
17284,1
17286,2
17287,2
17290,1
17291,1
17293,1
17299,2
17300,1
17301,1
17302,1
17303,1
17304,1
17305,1
17306,2
17307,1
17308,4
17310,2
17311,2
17315,2
17316,2
17317,1
17318,1
17322,2
17323,1
17324,1
17328,1
17330,2
17331,2
17332,2
17339,4
17340,1
17342,3
17343,2
17345,5
17347,1
17348,2
17349,2
17353,5
17355,1
17357,3
17358,7
17360,1
17361,4
17362,1
17365,1
17368,1
17376,5
17378,1
17380,5
17382,2
17383,1
17384,1
17385,2
17386,1
17390,3
17393,1
17394,2
17396,3
17400,2
17401,4
17402,3
17404,1
17405,1
17409,1
17412,2
17413,1
17415,2
17417,1
17420,9
17421,4
17422,1
17423,1
17427,1
17429,1
17430,1
17431,12
17434,1
17438,1
17439,2
17444,1
17445,3
