"","x"
"2391",19
"2392",11
"2397",5
"2398",1
"2400",8
"2406",12
"2407",1
"2408",6
"2411",18
"2414",3
"2418",3
"2420",1
"2422",0
"2424",0
"2428",8
"2430",2
"2435",17
"2453",8
"2462",12
"2463",21
"2464",3
"2466",3
"2470",4
"2471",8
"2472",4
"2473",8
"2474",1
"2476",3
"2483",5
"2484",2
"2489",15
"2491",4
"2494",15
"2495",1
"2502",9
"2505",0
"2510",21
"2520",6
"2522",2
"2526",1
"2529",0
"2530",6
"2532",4
"2533",3
"2534",24
"2537",5
"2538",8
"2539",3
"2540",1
"2544",2
"2548",0
"2549",2
"2550",1
"2554",7
"2560",4
"2563",2
"2564",1
"2565",0
"2566",0
"2571",19
"2579",15
"2580",6
"2601",0
"2602",2
"2611",3
"2612",1
"2614",12
"2618",2
"2619",1
"2621",3
"2638",10
"2641",0
"2643",18
"2644",6
"2645",2
"2647",1
"2653",1
"2658",1
"2659",0
"2660",2
"2662",0
"2670",3
"2671",2
"2676",2
"2677",0
"2683",3
"2684",2
"2685",9
"2686",8
"2687",1
"2689",0
"2692",4
"2694",1
"2696",0
"2701",12
"2704",0
"2709",4
"2714",0
"2715",1
"2716",8
"2723",7
"2724",0
"2725",5
"2732",21
"2750",9
"2751",0
"2756",5
"2772",7
"2773",6
"2778",4
"2779",17
"2781",0
"2783",0
"2786",4
"2797",12
"2801",2
"2804",3
"2805",11
"2806",19
"2808",6
"2809",0
"2810",3
"2811",15
"2812",2
"2819",1
"2822",19
"2823",3
"2826",5
"2831",12
"2839",0
"2843",2
"2845",13
"2851",5
"2867",0
"2882",3
"2893",1
"2894",4
"2895",2
"2896",6
"2897",2
"2900",16
"2901",17
"2902",8
"2904",1
"2905",5
"2906",13
"2909",8
"2914",2
"2916",8
"2919",4
"2920",2
"2921",0
"2922",0
"2924",2
"2927",2
"2929",1
"2932",5
"2934",2
"2935",2
"2936",0
"2938",15
"2940",2
"2946",4
"2947",2
"2948",12
"2957",9
"2958",3
"2959",0
"2966",3
"2967",2
"2968",7
"2969",4
"2972",10
"2973",12
"2974",1
"2975",0
"2976",2
"2977",6
"2978",3
"2982",16
"2983",1
"2985",4
"2986",9
"2988",4
"2989",1
"2990",8
"2993",14
"2996",13
"2997",12
"2998",0
"2999",0
"3004",1
"3005",16
"3006",0
"3007",20
"3009",7
"3010",9
"3011",4
"3012",2
"3019",1
"3020",1
"3022",9
"3023",10
"3026",8
"3027",12
"3033",18
"3037",17
"3039",16
"3044",9
"3045",4
"3046",9
"3048",3
"3049",8
"3053",3
"3056",3
"3061",16
"3063",6
"3065",5
"3067",15
"3068",1
"3071",11
"3074",16
"3076",4
"3081",5
"3082",2
"3083",16
"3088",6
"3089",1
"3096",17
"3098",3
"3099",1
"3100",15
"3101",4
"3102",0
"3105",7
"3106",8
"3107",3
"3108",13
"3109",2
"3110",3
"3112",4
"3113",10
"3114",19
"3118",2
"3119",1
"3120",9
"3121",0
"3122",9
"3123",2
"3124",1
"3125",2
"3126",0
"3133",3
"3135",0
"3137",2
"3138",0
"3147",8
"3148",0
"3149",14
"3150",3
"3151",10
"3152",2
"3153",11
"3154",4
"3155",10
"3156",9
"3157",4
"3158",7
"3159",9
"3160",16
"3166",5
"3169",5
"3172",3
"3178",2
"3179",0
"3180",3
"3181",0
"3182",1
"3205",0
"3207",0
"3210",22
"3216",5
"3217",3
"3218",1
"3219",3
"3224",9
"3225",4
"3226",5
"3229",4
"3230",1
"3231",0
"3232",1
"3233",4
"3234",3
"3236",1
"3237",0
"3238",6
"3239",4
"3241",0
"3243",1
"3247",1
"3248",0
"3249",6
"3250",0
"3251",3
"3258",3
"3259",1
"3264",3
"3265",6
"3266",6
"3268",1
"3269",5
"3273",6
"3275",2
"3276",1
"3277",1
"3280",3
"3284",2
"3285",2
"3286",9
"3288",8
"3291",0
"3296",3
"3297",3
"3298",7
"3301",5
"3302",1
"3303",5
"3305",4
"3306",2
"3307",0
"3308",5
"3309",3
"3310",2
"3312",1
"3313",6
"3314",0
"3317",1
"3318",6
"3319",1
"3320",1
"3321",1
"3324",0
"3325",3
"3326",3
"3327",1
"3329",1
"3330",1
"3331",3
"3332",1
"3333",2
"3334",4
"3336",3
"3337",4
"3338",1
"3339",3
"3340",5
"3343",23
"3348",5
"3349",0
"3350",9
"3352",19
"3354",1
"3356",13
"3358",5
"3359",1
"3363",0
"3367",18
"3374",0
"3375",1
"3376",0
"3377",5
"3378",0
"3381",17
"3382",1
"3383",7
"3384",16
"3388",2
"3398",1
"3402",0
"3403",1
"3405",4
"3417",1
"3420",3
"3421",0
"3423",15
"3424",11
"3429",16
"3430",3
"3432",10
"3434",5
"3438",1
"3439",1
"3440",0
"3443",0
"3444",3
"3447",1
"3448",2
"3451",1
"3452",6
"3453",0
"3456",0
"3462",1
"3464",3
"3471",2
"3474",3
"3479",9
"3481",0
"3484",1
"3485",13
"3489",0
"3495",16
"3499",0
"3502",1
"3508",3
"3510",0
"3511",4
"3512",1
"3515",0
"3517",0
"3519",0
"3520",1
"3539",1
"3613",14
"3634",1
"3636",0
"3670",4
"3677",24
"3679",4
"3731",6
"3742",0
"3743",1
"3751",1
"3806",3
"3913",19
"3914",13
"3915",0
"3916",3
"3917",17
"3919",3
"3920",19
"3921",14
"3922",3
"3926",19
"3927",5
"3928",18
"3930",16
"3934",3
"3937",0
"3939",2
"3943",3
"3946",2
"3947",7
"3948",1
"3949",0
"3951",0
"3954",1
"3958",20
"3960",4
"3962",11
"3963",0
"3964",0
"3967",0
"3970",0
"3971",1
"3973",1
"3974",0
"3977",0
"3983",0
"3985",1
"3987",1
"3993",0
"3996",1
"4016",1
"4023",4
"4027",24
"4028",1
"4031",3
"4032",4
"4033",5
"4036",6
"4038",0
"4039",4
"4040",10
"4041",2
"4042",5
"4044",1
"4063",1
"4064",1
"4065",1
"4071",1
"4072",8
"4078",1
"4080",1
"4081",9
"4084",1
"4086",1
"4088",1
"4089",10
"4090",0
"4092",5
"4094",15
"4095",2
"4096",3
"4101",5
"4104",4
"4105",3
"4107",1
"4108",5
"4109",0
"4110",2
"4113",3
"4115",1
"4116",3
"4117",6
"4118",5
"4120",7
"4122",6
"4123",0
"4124",2
"4125",5
"4126",1
"4128",6
"4129",4
"4130",9
"4131",4
"4133",4
"4134",1
"4137",6
"4139",1
"4140",5
"4141",0
"4142",5
"4143",3
"4145",1
"4146",0
"4148",1
"4150",1
"4157",0
"4160",3
"4161",2
"4162",2
"4163",0
"4164",0
"4169",2
"4171",2
"4174",0
"4175",4
"4176",6
"4182",11
"4183",1
"4185",7
"4187",5
"4188",4
"4193",4
"4196",1
"4198",2
"4200",0
"4207",2
"4208",3
"4209",0
"4210",4
"4213",6
"4214",2
"4215",3
"4217",3
"4218",4
"4220",0
"4222",1
"4223",1
"4227",0
"4229",2
"4230",4
"4233",9
"4235",3
"4237",4
"4244",4
"4246",4
"4248",1
"4249",0
"4250",1
"4251",5
"4252",2
"4254",1
"4255",1
"4257",3
"4258",5
"4260",1
"4263",6
"4264",2
"4270",12
"4272",0
"4278",11
"4279",7
"4280",0
"4281",9
"4282",10
"4285",16
"4290",4
"4294",1
"4296",4
"4303",10
"4304",1
"4309",8
"4313",5
"4314",11
"4315",5
"4323",15
"4324",1
"4329",5
"4330",9
"4333",17
"4335",3
"4338",6
"4341",0
