"","x"
"1916",4
"1917",4
"1918",2
"1919",8
"1920",10
"1921",0
"1922",3
"1924",4
"1925",1
"1926",0
"1927",0
"1928",3
"1929",2
"1930",1
"1931",0
"1934",8
"1935",1
"1936",6
"1937",7
"1941",4
"1942",6
"1945",7
"1949",11
"1950",4
"1951",1
"1952",2
"1953",7
"1955",5
"1956",0
"1958",2
"1959",0
"1966",3
"1969",3
"1971",1
"1972",1
"1973",3
"1974",3
"1975",7
"1976",6
"1977",3
"1978",7
"1979",25
"1980",12
"1981",16
"1982",27
"1984",1
"1985",3
"1986",18
"1987",2
"1988",11
"1989",10
"1994",4
"1995",25
"1996",22
"2001",11
"2002",13
"2004",3
"2005",1
"2007",12
"2009",14
"2010",28
"2015",7
"2019",2
"2020",12
"2027",2
"2032",11
"2038",26
"2039",3
"2044",1
"2045",7
"2047",1
"2048",25
"2049",5
"2050",4
"2051",17
"2052",0
"2053",15
"2056",21
"2058",8
"2059",26
"2060",11
"2061",1
"2062",3
"2065",3
"2066",13
"2068",2
"2069",1
"2071",11
"2072",1
"2073",9
"2074",8
"2076",10
"2079",11
"2083",11
"2084",11
"2085",3
"2086",7
"2087",1
"2090",16
"2091",23
"2092",3
"2094",3
"2095",13
"2100",1
"2101",0
"2102",3
"2106",20
"2107",0
"2111",6
"2112",7
"2114",9
"2115",3
"2118",3
"2119",11
"2121",3
"2122",10
"2124",0
"2126",1
"2127",11
"2128",10
"2129",9
"2133",15
"2134",11
"2135",16
"2136",14
"2137",10
"2138",0
"2139",9
"2140",3
"2141",3
"2143",1
"2144",9
"2145",8
"2147",8
"2149",8
"2153",10
"2154",10
"2155",1
"2158",8
"2159",12
"2160",0
"2167",9
"2168",3
"2171",2
"2172",5
"2174",14
"2175",9
"2181",11
"2182",8
"2183",5
"2184",10
"2185",0
"2186",12
"2188",4
"2189",6
"2190",8
"2194",11
"2195",1
"2200",10
"2201",5
"2202",5
"2203",6
"2204",0
"2206",4
"2208",3
"2212",2
"2213",3
"2214",4
"2215",11
"2216",0
"2223",6
"2225",2
"2226",8
"2229",0
"2237",12
"2238",4
"2239",7
"2240",7
"2243",6
"2244",8
"2246",4
"2247",8
"2248",0
"2250",6
"2252",8
"2253",8
"2254",3
"2256",4
"2257",4
"2258",1
"2259",1
"2261",0
"2262",10
"2265",26
"2267",5
"2268",1
"2272",21
"2275",5
"2276",14
"2279",18
"2281",3
"2284",25
"2287",4
"2289",9
"2290",15
"2291",2
"2295",3
"2296",6
"2298",12
"2299",3
"2300",0
"2304",7
"2307",23
"2309",8
"2312",28
"2313",6
"2316",18
"2319",1
"2321",10
"2322",3
"2323",2
"2324",8
"2326",6
"2328",14
"2329",3
"2335",2
"2336",4
"2337",1
"2338",3
"2344",1
"2347",6
"2349",18
"2350",7
"2353",4
"2354",7
"2355",2
"2356",6
"2358",14
"2359",17
"2362",5
"2363",0
"2369",15
"2370",8
"2371",2
"2373",30
"2375",1
"2376",3
"2377",10
"2382",5
"2385",23
"2386",15
"2388",0
"2391",25
"2392",19
"2397",9
"2398",1
"2400",7
"2406",19
"2407",4
"2408",11
"2411",26
"2414",9
"2418",13
"2420",0
"2422",3
"2424",1
"2428",15
"2430",2
"2435",23
"2453",17
"2462",15
"2463",23
"2464",4
"2466",2
"2470",4
"2471",8
"2472",4
"2473",15
"2474",1
"2476",3
"2483",15
"2484",3
