"","x"
"1945",2
"1948",5
"1949",13
"1951",0
"1954",0
"1955",6
"1956",0
"1957",0
"1958",3
"1959",1
"1960",3
"1961",2
"1962",1
"1963",2
"1964",3
"1965",1
"1966",2
"1967",3
"1969",2
"1971",8
"1972",0
"1973",0
"1975",2
"1976",2
"1977",1
"1978",0
"1979",7
"1981",2
"1982",7
"1983",1
"1984",3
"1985",4
"1986",2
"1988",4
"1989",1
"1993",3
"1994",0
"1999",0
"2001",0
"2005",7
"2010",1
"2011",1
"2023",3
"2029",13
"2030",5
"2032",3
"2037",4
"2038",3
"2039",1
"2040",2
"2041",3
"2042",8
"2043",7
"2044",1
"2045",1
"2047",4
"2055",3
"2056",0
"2057",1
"2059",2
"2060",0
"2061",2
"2062",2
"2063",2
"2066",2
"2070",3
"2073",0
"2090",1
"2091",3
"2092",2
"2098",1
"2099",1
"2101",2
"2102",1
"2105",1
"2107",5
"2110",2
"2118",3
"2119",0
"2120",4
"2121",2
"2122",2
"2123",2
"2124",1
"2127",1
"2128",0
"2129",2
"2130",2
"2131",0
"2132",1
"2133",2
"2136",0
"2139",4
"2140",3
"2141",4
"2156",0
"2162",0
"2163",1
"2165",5
"2166",8
"2167",1
"2170",0
"2174",2
"2179",1
"2185",1
"2186",0
"2187",1
"2190",0
"2202",1
"2203",2
"2204",3
"2205",1
"2206",1
"2207",1
"2218",3
"2219",1
"2220",3
"2223",2
"2225",1
"2226",1
"2229",1
"2232",5
"2233",2
"2234",1
"2235",1
"2239",1
"2241",8
"2244",4
"2248",1
"2253",2
"2254",3
"2257",4
"2259",1
"2260",1
"2261",2
"2265",2
"2289",0
"2290",5
"2291",2
"2292",2
"2293",3
"2294",3
"2297",1
"2300",1
"2308",0
"2309",1
"2310",5
"2311",6
"2312",1
"2313",1
"2314",2
"2315",0
"2316",1
"2324",3
"2328",2
"2335",2
"2336",5
"2337",2
"2338",2
"2339",2
"2341",0
"2342",0
"2343",3
"2345",4
"2346",3
"2347",1
"2352",2
"2353",1
"2356",3
"2357",1
"2358",1
"2359",2
"2361",0
"2362",5
"2363",2
"2364",0
"2365",2
"2367",2
"2368",1
"2369",3
"2370",2
"2371",1
"2372",5
"2374",2
"2375",2
"2376",3
"2377",2
"2378",3
"2379",1
"2380",1
"2381",3
"2382",2
"2383",0
"2385",2
"2386",0
"2387",1
"2390",2
"2391",2
"2392",2
"2394",1
"2395",1
"2396",1
"2400",3
"2401",1
"2402",1
"2403",0
"2404",1
"2405",3
"2406",3
"2409",3
"2412",4
"2413",2
"2414",2
"2415",0
"2416",1
"2417",3
"2424",3
"2431",2
"2432",5
"2433",2
"2434",2
"2435",3
"2438",0
"2439",1
"2440",8
"2441",4
"2442",4
"2447",4
"2449",3
"2452",3
"2458",5
"2459",0
"2460",0
"2462",2
"2463",2
"2465",7
"2466",1
"2467",2
"2468",1
"2469",0
"2470",2
"2471",1
"2473",0
"2475",0
"2476",4
"2477",0
"2478",2
"2482",3
"2484",0
"2485",1
"2486",3
"2487",0
"2490",1
"2491",3
